beta_true,method,mean_est,std_est,bias,rmse,n_success
0.6,trimmed,0.5947452992037394,0.09309680956301473,-0.0052547007962606114,0.0930899445595553,300
0.6,median,0.5696308623868787,0.10858922780238148,-0.03036913761312132,0.11258152385168035,300
1.0,ols,0.9492371163518766,0.11224433795906713,-0.05076288364812342,0.12301896515901913,300
1.0,odr,1.033691188035769,0.12154152855113237,0.03369118803576922,0.12592933800323153,300
1.0,deming,0.7830995088342549,0.12394448584826928,-0.21690049116574514,0.24971353825579023,300
1.0,theilsen,0.9535401686117049,0.11699690992233974,-0.0464598313882952,0.12570268602632823,300
1.0,huber,0.9494974508371358,0.11440806708900086,-0.05050254916286435,0.12488427683635243,300
1.0,quantile,0.9502779240376678,0.137146680179902,-0.0497220759623321,0.1456667407112013,300
1.0,sma,1.1445974317154102,0.10472807545349963,0.14459743171541012,0.17843717983534885,300
1.0,majoraxis,1.1708948982538239,0.12352668941977431,0.1708948982538238,0.21074403061106495,300
1.0,rma,1.1445974317154102,0.10472807545349963,0.14459743171541012,0.17843717983534885,300
1.0,pbablok,0.952095146001858,0.1130068301710977,-0.04790485399814211,0.12256773728440218,300
1.0,ridge,0.7607546010408273,0.10179046344259209,-0.23924539895917263,0.25993291771050947,300
1.0,lasso,0.7718866732919616,0.10461797631599744,-0.22811332670803844,0.2508866830271548,300
1.0,enet,0.7730215654646383,0.10409748887163925,-0.22697843453536165,0.24963849057428342,300
1.0,adaptive_lasso,0.4983980840614463,0.19329921896007082,-0.5016019159385536,0.5374425750691567,300
1.0,rf,1.0,0.0,0.0,0.0,300
1.0,gb,1.0,0.0,0.0,0.0,300
1.0,xgb,1.0,0.0,0.0,0.0,300
1.0,lgb,0.0,0.0,-1.0,1.0,300
1.0,svm_linear,0.812508158052845,0.07447575816999855,-0.187491841947155,0.20169615900296597,300
1.0,svm_rbf,0.5851895561020255,0.11983943312544924,-0.4148104438979745,0.43171903185546995,300
1.0,lmer_int,0.9492371163518766,0.11224433795906719,-0.0507628836481234,0.12301896515901917,300
1.0,lmer_slope,0.9492371163518766,0.11224433795906719,-0.0507628836481234,0.12301896515901917,300
1.0,clustered,0.9492371163518766,0.11224433795906713,-0.05076288364812342,0.12301896515901913,300
1.0,ensemble,0.8730868804984472,0.08464117151668434,-0.12691311950155287,0.1524702836324065,300
1.0,trimmed,0.9101499232082241,0.08625168658321547,-0.08985007679177609,0.12444915384663112,300
1.0,median,0.9372989498483242,0.10237820334177278,-0.06270105015167565,0.11990738323617674,300
1.4,ols,1.321902598084234,0.1169178639237679,-0.07809740191576602,0.14044011226904185,300
1.4,odr,1.4344674546036351,0.12605696559258717,0.034467454603635386,0.13048140150745494,300
1.4,deming,1.1895958016965185,0.12935749424105525,-0.21040419830348134,0.24687549515697363,300
1.4,theilsen,1.325056150682834,0.12552740709700178,-0.07494384931716586,0.14601776164744074,300
1.4,huber,1.320345006587479,0.12336735112993484,-0.07965499341252065,0.1466754567833895,300
1.4,quantile,1.3148114487862261,0.1424564605085934,-0.0851885512137738,0.16578083802036975,300
1.4,sma,1.486547956675628,0.11513857982250418,0.08654795667562809,0.14388624578600656,300
1.4,majoraxis,1.540299407629641,0.12989600815567362,0.14029940762964113,0.19105144195449322,300
1.4,rma,1.486547956675628,0.11513857982250418,0.08654795667562809,0.14388624578600656,300
1.4,pbablok,1.3232701801843874,0.12181961200446759,-0.07672981981561239,0.1437985270843399,300
1.4,ridge,1.0586515772603486,0.1256353068920467,-0.34134842273965127,0.36366242855645703,300
1.4,lasso,1.0780585655175805,0.12912517652793687,-0.3219414344824193,0.346791033254789,300
1.4,enet,1.0776702144453538,0.12848276271436504,-0.3223297855546461,0.34691394452040153,300
1.4,adaptive_lasso,1.3289092334306518,0.46522298326482536,-0.07109076656934815,0.4698562331558262,300
1.4,rf,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,gb,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,xgb,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,lgb,0.0,0.0,-1.4000000000000001,1.4,300
1.4,svm_linear,0.8721122087910764,0.05944393045775769,-0.5278877912089236,0.5312130668317644,300
1.4,svm_rbf,0.8181950706597985,0.13333551937423346,-0.5818049293402014,0.59683839967694,300
1.4,lmer_int,1.3219025980842338,0.11691786392376792,-0.07809740191576606,0.14044011226904188,300
1.4,lmer_slope,1.3219025980842338,0.11691786392376792,-0.07809740191576606,0.14044011226904188,300
1.4,clustered,1.321902598084234,0.1169178639237679,-0.07809740191576602,0.14044011226904185,300
1.4,ensemble,1.171397766346249,0.09735979644467485,-0.2286022336537511,0.24840755777958978,300
1.4,trimmed,1.2116109876088061,0.09807944123398979,-0.18838901239119385,0.21231564126678265,300
1.4,median,1.2890344173114845,0.12721241328570287,-0.11096558268851546,0.16864879278664976,300
