sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,cover_ols,beta_sma,beta_majoraxis,beta_rma,beta_odr,beta_deming_std,se_deming_std,cover_deming_std,beta_deming_wtd,beta_deming_mcr,lambda_estimated,beta_pbablok,beta_theilsen,beta_siegel,beta_simex,se_simex,beta_lmer,se_lmer,cover_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_brms_std,se_brms_std,cover_brms_std,beta_brms_me,se_brms_me,cover_brms_me,beta_brms_robust,se_brms_robust,beta_brms_horseshoe,beta_xgboost,beta_xgboost_corrected,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,rhat,ess_bulk,divergent,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
1,0.6,216,0.2,0.4,36,6,0.8531686324804995,0.0605223960077204,0,NA,1.3439318698285154,1.2295406642364155,NA,1.0169308949514153,NA,NA,1.0169308949514153,1.6320993962700543,4,NA,0.8168459227949314,0.860357612900077,NA,NA,0.6607737323556434,0.08418034031496173,1,0.7785298533760258,0.1946829016027568,1.1783031396754102,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20821084776363968,0.632988330880145,-2.7181158642848713,0.26157317962497473,1.236205868544348,0.8369448996792338,NA,NA,NA,6.034057855606079,0.491203835060907,0.28982036268660566,-0.8537085214256898
1,1,216,0.2,0.4,36,6,0.5991009636487179,0.055466716067748764,0,NA,1.014546824595807,1.0086154248233756,NA,0.7039192899326377,NA,NA,0.7039192899326377,1.4528378866094638,4,NA,0.6559820903145039,0.6268997890922972,NA,NA,0.7143425862313622,0.08127571811311303,0,0.667474582617035,0.13259987444720317,0.597581664104166,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1495942534652992,0.3513604786824597,-38.5263328472738,0.28045425203163177,1.063664245920713,0.6508006841046596,NA,NA,NA,11.366343021392822,0.35098001040455756,0.5059767488316186,-0.4692863333800861
1,1.4,216,0.2,0.4,36,6,1.2986695343963444,0.07053048254062007,1,NA,1.880227471205135,1.6586428303271135,NA,1.5761574764731339,NA,NA,1.5761574764731339,2.0479635398843734,4,NA,1.2768767325029482,1.3084778148021534,NA,NA,0.9839175158356029,0.08841492354567869,0,1.0312928998061381,0.18874563433923025,1.750970758160281,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.27742408312776073,0.6399479765633187,11.124513021795131,0.3012491811532527,1.4982469809690493,1.1902399810989457,NA,NA,NA,6.043982982635498,0.35199724705901037,0.23246420296562262,-0.02990239568873005
2,0.6,216,0.2,0.4,36,6,0.5729507103856606,0.051951898156649134,1,NA,0.9212140373839176,0.95176596758673,NA,0.6600039481918502,NA,NA,0.6600039481918502,1.332342538852657,4,NA,0.629978605141343,0.5771581250299904,NA,NA,0.3852804362529874,0.06957064597194829,0,0.42228392687492244,0.08875956359272186,0.40213477101434,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.14625699284795718,0.3596098887883191,-0.9445049648160078,0.2919639080646448,0.9779626533322134,0.6152222418334832,NA,NA,NA,5.54836106300354,0.23371912335897613,0.353341655564941,-0.32310025955677646
2,1,216,0.2,0.4,36,6,1.0264293551042574,0.057870444521399694,1,NA,1.4432760671796485,1.3305039375094243,NA,1.1897326745711523,NA,NA,1.1897326745711523,1.6340869430481717,4,NA,1.0925355568141153,1.0685281062399739,NA,NA,0.9001616395840453,0.07651208525007204,1,0.922424409050177,0.13550887263255137,1.0319506362428652,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2653151520218956,0.5929769983797684,1.6541686213997457,0.2207759169396013,1.2984200098752272,0.9744865496773295,NA,NA,NA,6.70137882232666,0.5512211731498053,0.2482222516058353,0.5128561007949657
2,1.4,216,0.2,0.4,36,6,1.3722770850226649,0.0610183006936365,1,NA,1.784547633354622,1.637044979302541,NA,1.576043883984823,NA,NA,1.576043883984823,1.9021486989523022,4,NA,1.3758828168904635,1.3792230790808457,NA,NA,1.137003175838,0.08352305698790953,0,1.1864444407948087,0.11843865876776097,1.2888630491104176,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.34633206389863,0.788546527232858,280.37527331161135,0.2945134178735316,1.8654062072462372,1.2910166966302408,NA,NA,NA,17.14304780960083,0.4215357818976385,0.44988091212159526,-0.6313350402654411
3,0.6,216,0.2,0.4,36,6,0.8183618775838137,0.0683895788298958,0,NA,1.490421195961111,1.2925258001618531,NA,1.0314830689649916,NA,NA,1.0314830689649916,1.869649781959956,4,NA,0.6726001768087797,0.7308728051688804,NA,NA,0.5849618704547459,0.08220025160180099,1,0.6377785969610354,0.15151600826059958,1.6450514643792222,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.15068164256991362,0.4202184779344948,1.3146876218382437,0.307776999194175,0.8265757849184997,0.731359581494052,NA,NA,NA,35.728240966796875,0.5638405366960914,0.4855355514862782,-0.7741408990327812
3,1,216,0.2,0.4,36,6,1.0013667933349208,0.08691273490008726,1,NA,2.094487323251384,1.6184108505524208,NA,1.4260682830632585,NA,NA,1.4260682830632585,2.467343375180942,4,NA,0.793686461578746,0.8256508301454164,NA,NA,0.6385012400082464,0.09350050300221925,0,0.690146738503089,0.2427304974985182,5.162536887632944,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20135383437337975,0.5168602693165879,-0.45939725651614766,0.2958010386209935,1.2061472390064512,0.944613963120874,NA,NA,NA,5.845793962478638,0.5972969166657143,0.48732924819097434,-0.5752094676730712
3,1.4,216,0.2,0.4,36,6,1.516967864767502,0.04991512986245431,0,NA,1.7731933655930103,1.683560757211634,NA,1.6523629939035238,NA,NA,1.6523629939035238,1.8395492458343636,4,NA,1.5663062572922999,1.522238812875056,NA,NA,1.1387865540080373,0.08197137600318252,0,1.1570832791574983,0.08754258229504677,1.7827120609803717,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.3653010179743192,0.8565662038162407,1.7280709283419953,0.31287442590110004,1.9826673876701817,1.3748262999061311,NA,NA,NA,5.780961990356445,0.21265704832345872,0.2442590161808727,-0.3929449151934168
4,0.6,216,0.2,0.4,36,6,0.39653126763604496,0.05739562972365832,0,NA,0.8412353695556553,0.9285517351485382,NA,0.47677864248635016,NA,NA,0.47677864248635016,1.6916905018245951,4,NA,0.34555003434924303,0.3872361664345744,NA,NA,0.5187596281058624,0.08090430297209034,1,0.495985904500147,0.11674807783017939,0.3526422848952218,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1074069729704046,0.28903487029137565,-0.5517991456925502,0.3923206850886345,1.303458448142575,0.49048319982318556,NA,NA,NA,5.564207077026367,0.3789735617873465,0.3183345379210831,0.14001597229863183
4,1,216,0.2,0.4,36,6,1.1578647402440876,0.05106820131895371,0,NA,1.4607819842664373,1.3779529928464507,NA,1.288831883662607,NA,NA,1.288831883662607,1.5819899993848991,4,NA,1.2142580690194453,1.1832661506111375,NA,NA,0.8651325348002752,0.08224507277042649,1,0.8434996508824467,0.13596596813202114,1.0876223057961882,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20377483107609268,0.6032442747991639,-13.805942051863994,0.2987558277673088,1.377764386832123,1.0674949815051142,NA,NA,NA,6.693899869918823,0.5547908744938902,0.6279426583957536,-0.7573845782810933
4,1.4,216,0.2,0.4,36,6,1.0527303708433535,0.06636530596099292,0,NA,1.6166888445473273,1.4320520082906811,NA,1.278087487927426,NA,NA,1.278087487927426,1.8460016003646997,4,NA,1.056604727113414,1.057949265010222,NA,NA,1.074172243289495,0.0777840517965177,0,1.0951413701417374,0.20595366337454316,1.2860824612254587,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2527425317996223,0.996756488694007,1.4622488235752296,0.300437964964658,0.9601307507791803,0.9295982603256063,NA,NA,NA,6.5527801513671875,0.45710733836486267,0.1884321525692955,-0.24492453016401117
5,0.6,216,0.2,0.4,36,6,0.6936842963412586,0.050115554129170896,1,NA,1.0135503169585875,1.0092936237015828,NA,0.7867064595512785,NA,NA,0.7867064595512785,1.3003577418141286,4,NA,0.7922579663383592,0.7296060199144737,NA,NA,0.5265328716811614,0.0678231017018362,1,0.5353532791166016,0.08965503004250831,0.43931729496245703,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.13528696456087339,0.5853547948613917,-4.441746761869093,0.23548835898327525,1.118568859131831,0.7043374796345518,NA,NA,NA,5.303501129150391,0.239529677838924,0.25289797735351704,-0.12205020504484027
5,1,216,0.2,0.4,36,6,0.8690715781095583,0.047718589238904485,0,NA,1.1492527082987973,1.1147094026217839,NA,0.9663655885904983,NA,NA,0.9663655885904983,1.3300717544214027,4,NA,0.8546121055502526,0.8702896080743916,NA,NA,0.706113316348753,0.07229748545573891,0,0.8011353120281863,0.10207829407351579,0.7429601564177336,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.16361875208112323,0.5210799603190165,1.3012394288076286,0.34586493158712983,1.2260632527947757,0.8370333824272472,NA,NA,NA,5.413582801818848,0.24982658913635994,0.3937347801904088,-0.4002265820835743
