beta_true,n,beta_ols_mean,beta_ols_sd,beta_ols_bias,beta_ols_rmse,beta_majoraxis_mean,beta_majoraxis_sd,beta_majoraxis_bias,beta_majoraxis_rmse,beta_rma_mean,beta_rma_sd,beta_rma_bias,beta_rma_rmse,beta_deming_mcr_mean,beta_deming_mcr_sd,beta_deming_mcr_bias,beta_deming_mcr_rmse,beta_theilsen_mean,beta_theilsen_sd,beta_theilsen_bias,beta_theilsen_rmse,beta_siegel_mean,beta_siegel_sd,beta_siegel_bias,beta_siegel_rmse,beta_lmer_mean,beta_lmer_sd,beta_lmer_bias,beta_lmer_rmse,beta_lmer_slopes_mean,beta_lmer_slopes_sd,beta_lmer_slopes_bias,beta_lmer_slopes_rmse,beta_nlme_mean,beta_nlme_sd,beta_nlme_bias,beta_nlme_rmse,beta_xgboost_mean,beta_xgboost_sd,beta_xgboost_bias,beta_xgboost_rmse,beta_rf_mean,beta_rf_sd,beta_rf_bias,beta_rf_rmse,beta_glmnet_mean,beta_glmnet_sd,beta_glmnet_bias,beta_glmnet_rmse,beta_keras_mean,beta_keras_sd,beta_keras_bias,beta_keras_rmse,beta_keras_denoised_mean,beta_keras_denoised_sd,beta_keras_denoised_bias,beta_keras_denoised_rmse,beta_ensemble_mean,beta_ensemble_sd,beta_ensemble_bias,beta_ensemble_rmse,beta_deming_std_mean,beta_deming_std_sd,beta_deming_std_bias,beta_deming_std_rmse,beta_deming_wtd_mean,beta_deming_wtd_sd,beta_deming_wtd_bias,beta_deming_wtd_rmse
0.6,100,0.46740761235136563,0.15356909065419805,-0.13259238764863435,0.20230761777718467,0.9699219859298738,0.3632170100296935,0.3699219859298738,0.517155301708745,0.9761509381938058,0.14943030588730732,0.3761509381938059,0.4044695915127352,0.5655459772519862,0.19117102882689838,-0.034454022748013804,0.1933079882561197,0.47112736246828774,0.15779857709347253,-0.12887263753171227,0.20312445379071775,0.46210448341992905,0.15324943163796606,-0.13789551658007096,0.20558625417880122,0.3023434324462925,0.05622336692729922,-0.29765656755370745,0.3028677739981758,0.30326860358351365,0.05559391726627641,-0.2967313964164863,0.30184316858248994,0.5332884460470433,0.2190609360468925,-0.0667115539529567,0.22794351974895352,1,0,0.4,0.4,0.09711571095710073,0.02938444170086553,-0.5028842890428993,0.503733480251326,0.3010758969931074,0.0799337668960842,-0.2989241030068926,0.3093236692815002,0.28199671607137133,0.040422806638575906,-0.31800328392862864,0.3205366622602886,0.5105275775049646,0.17158479071893937,-0.08947242249503541,0.19274916702577918,0.539355052232377,0.14661464476041983,-0.06064494776762294,0.15798324343859882,1.7503364927913132,0.6400574370490016,1.1503364927913133,1.314825930418383,1.7503364927913132,0.6400574370490016,1.1503364927913133,1.314825930418383
1,100,0.7748955758327911,0.14074106297470002,-0.22510442416720886,0.26510746522651274,1.3340183639652188,0.27767273734972703,0.3340183639652188,0.4334736382326138,1.201903150094478,0.16041607958623805,0.2019031500944779,0.2573730122254339,0.9476969442578888,0.19369939735279185,-0.05230305574211124,0.19969945320267854,0.7704445165037244,0.15128162640439402,-0.22955548349627558,0.27450498936429535,0.765101251428705,0.14297715675670095,-0.23489874857129497,0.274618762580142,0.4954114993293722,0.05867805035338639,-0.5045885006706279,0.5079549561391974,0.4991980137936576,0.05994156118572902,-0.5008019862063424,0.5043408472828929,0.7529498453210328,0.2241414754730582,-0.24705015467896724,0.3328224540860619,1,0,0,0,0.14437640363530543,0.030886628131515877,-0.8556235963646945,0.8561753223583445,0.49431279575812215,0.08103116164585905,-0.5056872042418779,0.5120741520522856,0.29170604125183675,0.04363126174479245,-0.7082939587481633,0.7096231268290042,0.8637682264510623,0.24083896706733326,-0.13623177354893765,0.2756491793961456,0.806548457953896,0.13929872468209362,-0.1934515420461041,0.23797813443905455,1.7078410841400606,0.31914029142324096,0.7078410841400605,0.7758034678642461,1.7078410841400606,0.31914029142324096,0.7078410841400605,0.7758034678642461
1.4,100,1.1131807271208192,0.1448804432865853,-0.2868192728791807,0.32100737485825803,1.7512881616462852,0.23738884345847952,0.35128816164628535,0.4233122971062802,1.5182059667274084,0.1521306535931628,0.11820596672740853,0.19205454687410364,1.3806667667939447,0.18975246427461936,-0.019333233206055147,0.18978859720095806,1.1163515250433937,0.15494515873717488,-0.28364847495660606,0.32283800820091774,1.1046569914853905,0.14933329020293756,-0.2953430085146094,0.33061294579260964,0.6955178351754154,0.06822144168820546,-0.7044821648245845,0.707744829730949,0.6975255645096338,0.06768870657733887,-0.7024744354903661,0.7056955971987077,0.9951312909130675,0.29868313366757826,-0.40486870908693245,0.5022331826869156,1,0,-0.3999999999999999,0.3999999999999999,0.21695907049364732,0.044088637696426076,-1.1830409295063526,1.1838539651415803,0.6951817170818491,0.08316078139378319,-0.7048182829181509,0.7096586294424205,0.30147398872741177,0.047032796344228946,-1.098526011272588,1.0995223328951078,1.2423553593288537,0.270755064353507,-0.1576446406711462,0.3121330718726803,1.1051003567755953,0.1364756805846025,-0.29489964322440465,0.3246616005181415,1.983979191055547,0.260058188729151,0.5839791910555472,0.6387375474290885,1.983979191055547,0.260058188729151,0.5839791910555472,0.6387375474290885
