sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,cover_ols,beta_sma,beta_majoraxis,beta_rma,beta_odr,beta_deming_std,se_deming_std,cover_deming_std,beta_deming_wtd,beta_deming_mcr,lambda_estimated,beta_pbablok,beta_theilsen,beta_siegel,beta_simex,se_simex,beta_lmer,se_lmer,cover_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_brms_std,se_brms_std,cover_brms_std,beta_brms_me,se_brms_me,cover_brms_me,beta_brms_robust,se_brms_robust,beta_brms_horseshoe,beta_xgboost,beta_xgboost_corrected,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,rhat,ess_bulk,divergent,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
1,0.6,432,0.4,0.2,72,6,0.5805056492511352,0.03433894076391423,1,NA,0.8746410980326882,0.9187093313508657,NA,1.2270439372227284,NA,NA,1.2270439372227284,0.6564828436642078,0.25,NA,0.6064172177744376,0.577033495216364,NA,NA,0.2813321257165764,0.03420180091004276,0,0.2911229283551411,0.052758582416875636,0.58620927995898,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.14108186277692258,0.25012606226959655,9.653063057317818,0.2852403915603645,0.810133331283024,0.63138753758033,NA,NA,NA,23.067568063735962,0.3800263672040561,0.4790404223011824,-0.6268662874758218
1,1,432,0.4,0.2,72,6,0.6077165056965599,0.035127736163736926,0,NA,0.9210441963196105,0.94864177956242,NA,1.2668030250964624,NA,NA,1.2668030250964624,0.6906290356007851,0.25,NA,0.661267788255999,0.6303990331215478,NA,NA,0.2998600178310635,0.03512906159400562,0,0.2886615411905394,0.0741446007241457,0.6969399462781399,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.12471257706830441,0.17086000021027006,NA,0.3684558002278209,0.7377656838809091,0.6592499948761799,NA,NA,NA,22.2166531085968,0.3847711404918989,0.3982535411546193,-0.5360919816500549
1,1.4,432,0.4,0.2,72,6,0.9604945847645103,0.03547996272675785,0,NA,1.2702009167568924,1.209894946700565,NA,1.4376641194679982,NA,NA,1.4376641194679982,1.0762256663029437,0.25,NA,0.9340872109335544,0.953679001534103,NA,NA,0.556105979987088,0.043357096383835426,0,0.5572533973006567,0.07458818128670211,0.7402064718148607,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.19027743455677928,0.6164021472321866,-1.3721012271910924,0.3502670102752745,1.3129449792656591,0.9655989403991782,NA,NA,NA,23.798763036727905,0.29103133606537257,0.16162107671872467,-0.48533618228040415
2,0.6,432,0.4,0.2,72,6,0.19548495365119212,0.03944514995186683,0,NA,0.5004989889048861,0.8409874580728732,NA,2.441510270201167,NA,NA,2.441510270201167,0.23421708027971697,0.25,NA,0.2070444286626243,0.1975583112441142,NA,NA,0.2539570750378262,0.04130736018218057,0,0.2639906459402067,0.12580136602803713,0.15742161849143485,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.05776281542444495,0.25298400195198645,5.135596869870228,0.28642702335491776,0.13702619716930822,0.2652963183485857,NA,NA,NA,46.00231409072876,0.6371849886291485,0.340950358867925,-0.09652606247419723
2,1,432,0.4,0.2,72,6,0.9769962134403507,0.03455732426597375,1,NA,1.2678118755002652,1.2116234254333966,NA,1.4224612926907454,NA,NA,1.4224612926907454,1.0872891742914628,0.25,NA,0.8570275895354975,0.9371566368868098,NA,NA,0.6523706547883887,0.04298986055925007,0,0.658558662990697,0.06730700203164124,0.5870382834457925,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.18325881399355037,0.6775214671919719,-0.3795281744773882,0.3592279255390167,1.2081028262935014,0.9338332860617263,NA,NA,NA,48.58884406089783,0.35129041987540865,0.2245994047115888,-0.4698274097009972
2,1.4,432,0.4,0.2,72,6,1.2535534481342883,0.048398213538840794,0,NA,1.811382674687244,1.6058090450120133,NA,1.9836494552906871,NA,NA,1.9836494552906871,1.5118633149696157,0.25,NA,1.1069682101025349,1.170628466831071,NA,NA,0.7016071082083869,0.047225521874876816,0,0.707746334107889,0.10788871131694792,1.3481039672910649,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.19398392603491238,0.5847034590262836,0.8434864378375916,0.31443532661069185,1.3534893733226032,1.1679658065714724,NA,NA,NA,51.96498489379883,0.4543936962455026,0.45483195506504004,-0.49562861750655085
3,0.6,432,0.4,0.2,72,6,0.19317581274854023,0.02306857825231496,0,NA,0.2471546605904229,0.5158928132294789,NA,0.5435273565310506,NA,NA,0.5435273565310506,0.20477572682474196,0.25,NA,0.21050059797266635,0.1911533888602242,NA,NA,0.1544451057720487,0.0307060911431881,0,0.15711992307754227,0.0557530596151196,0.166878497392584,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.06277004972043071,0.17301595494401265,NA,0.229325991589576,0.45639708056851,0.2673108286939431,NA,NA,NA,48.66434192657471,0.22558506381638813,0.19030699597371992,0.021929101983877302
3,1,432,0.4,0.2,72,6,0.9695016047823208,0.03638992822258902,1,NA,1.2966137073873534,1.2285564367886903,NA,1.469130117108994,NA,NA,1.469130117108994,1.0924604245089404,0.25,NA,1.0363263845184838,0.9969654322952245,NA,NA,0.5932437554540249,0.041801718334821526,0,0.5936712760580082,0.06627057829705518,0.9093235185044386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20532323796395588,0.5095474959210511,1.0356997857708758,0.32560017285868526,1.3175711598771576,0.9891226058848002,NA,NA,NA,51.217408895492554,0.3145171406727066,0.4972317798178072,-0.06369977630410265
3,1.4,432,0.4,0.2,72,6,1.2218855572904004,0.04602047476603072,0,NA,1.7276235438639045,1.55038526731969,NA,1.8945567140075055,NA,NA,1.8945567140075055,1.4507557023434046,0.25,NA,1.1839761526976875,1.1868023745864886,NA,NA,0.7523867005789543,0.04786718047364845,0,0.7550195187586691,0.05735707520616602,1.3428598645170968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.18851704557816587,0.6684769017021408,-6.755435017475767,0.4462252128869295,1.3591726796198633,1.187776629271757,NA,NA,NA,50.5010461807251,0.2605749095017841,0.17650792438866578,0.6410348466133348
4,0.6,432,0.4,0.2,72,6,0.4404608529073537,0.047555634274740494,0,NA,1.2066675160909763,1.0800311356582326,NA,2.194600829805734,NA,NA,2.194600829805734,0.5710862910436347,0.25,NA,0.3052461542774757,0.3429441217315353,NA,NA,0.3445950385263329,0.041063355044513916,0,0.348759121874094,0.13034117092280587,0.5361908949164654,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.07041574841646775,0.32366875562471054,1.1434751081136054,0.24822436145041138,0.48034717166410124,0.5361892112780636,NA,NA,NA,49.32580089569092,0.6290624438503999,0.3348207757270013,-0.35247357827011677
