sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,cover_ols,beta_sma,beta_majoraxis,beta_rma,beta_odr,beta_deming_std,se_deming_std,cover_deming_std,beta_deming_wtd,beta_deming_mcr,lambda_estimated,beta_pbablok,beta_theilsen,beta_siegel,beta_simex,se_simex,beta_lmer,se_lmer,cover_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_brms_std,se_brms_std,cover_brms_std,beta_brms_me,se_brms_me,cover_brms_me,beta_brms_robust,se_brms_robust,beta_brms_horseshoe,beta_xgboost,beta_xgboost_corrected,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,rhat,ess_bulk,divergent,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
1,0.6,216,0.3,0.3,36,6,0.8539736810681715,0.055423731878008684,0,NA,1.2516759454099315,1.1775542958981544,NA,1.251680793343695,NA,NA,1.251680793343695,1.2516759454099313,1,NA,0.8837020755175689,0.8836327386473055,NA,NA,0.6121498813339059,0.07175232456822861,1,0.6288446719558135,0.10063685991178703,0.8062307375154978,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2114679699072412,0.4759468128710969,4.814502184634953,0.2763059977442026,0.9090045346748598,0.8349324468829469,NA,NA,NA,11.237491130828857,0.41618566826623743,0.2856952332896766,-0.20117479720534892
1,1,216,0.3,0.3,36,6,0.6179189582087844,0.06397575431903738,0,NA,1.2300357046984691,1.121473952894784,NA,1.230031144175275,NA,NA,1.230031144175275,1.23003570469847,1,NA,0.665603038315417,0.6963074420225469,NA,NA,0.537949693590975,0.07321215471943025,0,0.608574288204534,0.16357456405275372,0.7448102560503372,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.11337882681076787,0.5449408787289988,-10.96867350190109,0.4089831509627402,1.4998331617085423,0.8305143992721371,NA,NA,NA,9.033679962158203,0.4352280814843949,0.3344432428902436,0.013406043397445689
1,1.4,216,0.3,0.3,36,6,1.3285708444442852,0.0564029020453114,1,NA,1.6826203961059873,1.563936054818694,NA,1.6826280425515583,NA,NA,1.6826280425515583,1.6826203961059858,1,NA,1.5057181067201268,1.3857001569971397,NA,NA,0.845114545549776,0.07139470287007639,0,0.899258049760422,0.14068235035629303,1.2026429614560146,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.18911601820647103,0.6129442290328995,2.29124321053076,0.3040300341672264,1.943107552827224,1.3007134847978368,NA,NA,NA,11.534496068954468,0.4582118985766019,0.20708677250606555,-0.8440769610029449
2,0.6,216,0.3,0.3,36,6,0.2687947553655437,0.06066350188705617,0,NA,0.7726306921059305,0.9272451451525691,NA,0.7726460594314523,NA,NA,0.7726460594314523,0.7726306921059287,1,NA,0.37724850903073137,0.312231259987656,NA,NA,0.45590931633472037,0.06330650981432293,0,0.4147914075926263,0.11851733023422215,0.3949803911753478,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.06899693399030177,0.380869908932361,-0.006351429491991729,0.2515747396100778,1.1188077001956196,0.4885789511087471,NA,NA,NA,8.924099922180176,0.42859165381711517,0.28118035044674283,-0.12150318176297087
2,1,216,0.3,0.3,36,6,0.9765007575172916,0.05490373064944774,1,NA,1.3524464499550866,1.2643731775968856,NA,1.3524460035914248,NA,NA,1.3524460035914248,1.3524464499550866,1,NA,1.1246992808884677,1.0317897833164307,NA,NA,0.5826397174759325,0.06082797441730864,0,0.579127509353334,0.08089318689537132,0.7918946908066503,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20481128321970474,0.504496571968772,1.5082507355719421,0.2592998156324029,1.384147418912857,1.0130784615169346,NA,NA,NA,11.465513944625854,0.3472479787892439,0.2876432166371797,-0.3689872261799977
2,1.4,216,0.3,0.3,36,6,1.312852940673888,0.051301415635832445,1,NA,1.6037072990656231,1.5122154563856063,NA,1.6037225049086996,NA,NA,1.6037225049086996,1.6037072990656247,1,NA,1.3489977625965635,1.3264257777825073,NA,NA,1.042696179621783,0.0731884844493459,0,1.0683801271103408,0.11611192450771847,0.7148332014697425,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.31784914499057115,0.89495544567134,1.7046224561693184,0.2880270196474157,1.650584828872127,1.2374259304470692,NA,NA,NA,11.272562980651855,0.25973059528273723,0.2495092771379538,-0.5723831687797616
3,0.6,216,0.3,0.3,36,6,0.694088622053472,0.04604352914592789,0,NA,0.9545741285554048,0.9671816905697898,NA,0.9545833144975109,NA,NA,0.9545833144975109,0.9545741285554055,1,NA,0.5903129160004866,0.65353904623071,NA,NA,0.5811681530391773,0.06828575830291574,1,0.5793371873719376,0.163392367903617,0.7353709967436036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.17210327742440168,0.4884736176573876,6.474520462988374,0.26362279026943725,1.2540110962092552,0.6914363542752623,NA,NA,NA,14.151933908462524,0.2862378900640818,0.2817964243911165,-0.4589079934807536
3,1,216,0.3,0.3,36,6,0.5670963566693402,0.0697519677000989,0,NA,1.36976686015429,1.1673818549760253,NA,1.3697535294610297,NA,NA,1.3697535294610297,1.3697668601542912,1,NA,0.6039006779158076,0.5046699271669672,NA,NA,0.5073832502249086,0.06321746939848887,0,0.540043862322332,0.1121954609846091,0.35114990698654935,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.13625590828688924,0.5181376697952705,52.293031521895486,0.301410467363894,1.523562348911026,0.8423855783128723,NA,NA,NA,10.652878999710083,0.3496676403533875,0.5924730425799902,0.4083937986882445
3,1.4,216,0.3,0.3,36,6,0.7072299627456644,0.05084177733084834,0,NA,1.0384212164931124,1.0263234836772377,NA,1.0384349242594513,NA,NA,1.0384349242594513,1.0384212164931115,1,NA,0.6830111403394786,0.6937152461849068,NA,NA,0.7446291577737836,0.07521774101119137,0,0.8444303925877106,0.09805749778665777,0.446380168563712,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.16524582715514305,0.5996860258963229,30.939739689025625,0.3031210289336741,1.3993907823631218,0.7540436545542761,NA,NA,NA,9.313673973083496,0.4590720560756738,0.37949576833114135,-0.497634429714185
4,0.6,216,0.3,0.3,36,6,0.46738700819524026,0.05950459160950184,0,NA,0.9748436157128673,0.9880187497557967,NA,0.9748345972855805,NA,NA,0.9748345972855805,0.9748436157128668,1,NA,0.4574808423654735,0.4648143591491862,NA,NA,0.20728660171854243,0.06224692141197028,0,0.19682898660780382,0.11072678772953143,0.6460263083583185,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1056884733976081,0.16643161957378275,-5.611451289347316,0.24133928737137467,0.41610422873067104,0.511429192789668,NA,NA,NA,9.172062873840332,0.3466729641553007,0.5675284156796193,-0.4133433617205144
4,1,216,0.3,0.3,36,6,0.9635431928172856,0.04378359881011102,1,NA,1.191057590557725,1.1570022639235353,NA,1.191043517182175,NA,NA,1.191043517182175,1.1910575905577254,1,NA,1.0334627719655836,1.0013320962181997,NA,NA,0.6974306816083823,0.06505166787223875,0,0.7175032097390915,0.07145171166961715,0.8842617135400243,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1489178408367707,0.5100701931412601,0.8842968595507474,0.37134443037211895,1.4162011419712013,0.9500903005789776,NA,NA,NA,11.701059818267822,0.20330293030616145,0.33860279091506623,-0.25733734000236214
4,1.4,216,0.3,0.3,36,6,1.3864220817694395,0.06051781038397816,1,NA,1.7893200026386697,1.6449683701468336,NA,1.7893248730581766,NA,NA,1.7893248730581766,1.7893200026386689,1,NA,1.4138363723892247,1.3915427222435044,NA,NA,1.0012299610002162,0.07107672404742792,0,0.9772330796097736,0.10847328837123558,0.9170677626646612,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2528732470541933,0.7834699167482777,1.7308455303719417,0.2764347758366057,1.692764333636868,1.3117555132541616,NA,NA,NA,10.730818033218384,0.407153430529369,0.2220727089131186,-0.35011902141422435
5,0.6,216,0.3,0.3,36,6,0.1848441531425388,0.06590317405615397,0,NA,0.9064187769617478,0.9816405798435532,NA,0.9064001677922073,NA,NA,0.9064001677922073,0.9064187769617504,1,NA,0.07563380626024377,0.09477352023435764,NA,NA,0.05813709857790922,0.06275041809155789,0,0.06737753118605767,0.1051947569896001,0.550260547819264,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.05388709951713951,0.03618292026745098,-9.898824718445452,0.31576561386464164,0.8849989264845134,0.473528533508829,NA,NA,NA,11.281537055969238,0.4623459511565757,0.174042084657568,-0.0767758757651666
5,1,216,0.3,0.3,36,6,0.4126591546215462,0.05200759619582534,0,NA,0.7411951562357286,0.8655129410791774,NA,0.7411967053803937,NA,NA,0.7411967053803937,0.7411951562357284,1,NA,0.41853272773477157,0.4178699106357907,NA,NA,0.44647523552027824,0.06363216637681991,0,0.46693693247245943,0.07936018111281332,0.267631512603426,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1141726515355145,0.37205961907291657,-5.688286177230734,0.2325702195521444,2.8299566464741943,0.5092307927049169,NA,NA,NA,10.407229900360107,0.4803718481868111,0.36874548520790795,-0.21963193932058644
5,1.4,216,0.3,0.3,36,6,1.0091208750067446,0.07680007071354786,0,NA,1.8187919470956784,1.5101492061243655,NA,1.8187859776643527,NA,NA,1.8187859776643527,1.8187919470956773,1,NA,1.2019908406317628,1.0745940697668623,NA,NA,0.7865685812824186,0.08448710246234052,0,0.8177451604730858,0.162416488874483,0.6766204352617504,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2673913176747458,0.7069074605309301,-42.43590250011526,0.3284440350253135,2.1745807060899565,1.2354267350847703,NA,NA,NA,10.133541822433472,0.6530142490156375,0.45518227299025144,-0.4092183958946333
