sim_id,beta_true,n,beta_ols,cover_ols,beta_odr,beta_deming,cover_deming,beta_theilsen,beta_huber,cover_huber,beta_quantile,cover_quantile,beta_sma,beta_majoraxis,beta_rma,beta_pbablok,beta_ridge,beta_lasso,beta_enet,beta_adaptive_lasso,beta_rf,beta_gb,beta_xgb,beta_lgb,beta_svm_linear,beta_svm_rbf,beta_gp,beta_lmer_int,se_lmer_int,cover_lmer_int,var_habitat,var_residual,beta_lmer_slope,se_lmer_slope,beta_clustered,se_clustered,beta_ensemble,beta_trimmed,beta_median
1,0.6,36,0.4632728755821835,1,0.6607620462945513,0.5236672443290635,1,0.4957998921120454,0.5130111042670207,1,0.496396767385904,1,0.6171225831368536,0.5428304043257061,0.6171225831368536,0.4506700388524554,0.43434153060220937,0.43640657311893755,0.43921052051635573,0.08806978518635625,1.0,1.0,1.0,0,0.8743670259873547,0.33453621224869945,,0.46327287558218355,0.06794984370992523,0,6.910178433869175e-06,0.15433585782982334,0.46327287558218355,0.06794984370992523,0.4632728755821835,0.41951887404864413,0.5381480788621349,0.5415440015075128,0.4957998921120454
2,0.6,36,0.5287835653133262,1,0.7312993920356959,0.6018896736187973,1,0.5028050240221064,0.48385482200577473,1,0.4958695544326844,1,0.6752324807890887,0.6179478971586643,0.6752324807890887,0.5014155693406477,0.5069153528564068,0.5109963348801958,0.5134291889355183,0.14000359871881835,1.0,1.0,1.0,0,0.6861103221666383,0.3664176240396633,,0.5287835653133264,0.06998548344857634,1,7.66397880742269e-06,0.17117166437153167,0.5287835653133264,0.06998548344857634,0.5287835653133262,0.43208681011003125,0.5706327642192648,0.5781342093854882,0.5287835653133262
3,0.6,36,0.43095310347495164,0,0.5938097869097065,0.48746672927159934,1,0.46123223190291723,0.4267046399160817,0,0.4572885870021292,1,0.5696265488530203,0.49524192399015227,0.5696265488530203,0.44089184107992374,0.38875652403266114,0.38955531636690177,0.3925923545939321,0.06314892120126557,1.0,1.0,1.0,0,0.7969385816819883,0.3072873190989386,,0.43095310347495197,0.06208279144361046,0,5.340245176796732e-06,0.11927207499344061,0.43095310347495197,0.06208279144361046,0.43095310347495164,0.38329599219395927,0.5027817508110455,0.5000437551290936,0.44089184107992374
4,0.6,36,0.4062781853327739,0,0.6519996451353492,0.4566348547760591,1,0.4109128323484164,0.413076715424856,0,0.459527379259975,1,0.5992718848184776,0.49335025230932716,0.5992718848184776,0.39599983310983833,0.36513828692570915,0.3652810171180901,0.3684388230030747,0.05232448780897086,1.0,1.0,1.0,0,0.6780214565016145,0.22311903947472064,,0.4062781853327738,0.07342131617070662,0,7.413707365011354e-06,0.16558195954353686,0.4062781853327738,0.07342131617070662,0.4062781853327739,0.4532994663327714,0.485107875398437,0.47921877086079373,0.4109128323484164
5,0.6,36,0.5161470293806029,1,0.8916841342764514,0.6259436602667486,1,0.561622024286557,0.522316740044264,1,0.4687090762183354,1,0.7520316246244442,0.6713041683392753,0.7520316246244442,0.5809117970792539,0.399503416625734,0.4006007337542267,0.4035828196559469,0.06853215022461887,1.0,1.0,1.0,0,0.6477830624898426,0.3284896453397674,,0.5161470293806031,0.09115673445239193,1,8.476079434378346e-06,0.18930958195330333,0.5161470293806031,0.09115673445239193,0.5161470293806029,0.5627970354526775,0.571288469364014,0.5826896129025106,0.522316740044264
6,0.6,36,0.2537145021408264,0,0.4774882881446974,0.2635972141968104,0,0.2312712830597079,0.2620280991977102,0,0.20040319777533586,0,0.4881874266806901,0.30974686650707706,0.4881874266806901,0.25014779234687534,0.2243601429957798,0.220592369190107,0.22447001909463385,0.012138638817473714,1.0,1.0,1.0,0,0.44088898257633224,0.1342341029413044,,0.2537145021408266,0.06951337101045672,0,6.433701409212903e-06,0.14369394879089942,0.2537145021408266,0.06951337101045672,0.2537145021408264,0.42917201196406646,0.35837390690297966,0.3279190115763714,0.2537145021408266
7,0.6,36,0.3917862765583013,0,0.8404438353586776,0.4496912564857636,1,0.38175986029458625,0.40580286317751063,0,0.3720914087347895,1,0.6802617524741252,0.5352185381276218,0.6802617524741252,0.39133905103184474,0.3152677362646577,0.31402517338312047,0.3174379834657915,0.033679950915662706,1.0,1.0,1.0,0,0.551157007305042,0.291490630342048,,0.39178627655830117,0.09268518480734039,0,9.471191704910946e-06,0.2115349857364731,0.39178627655830117,0.09268518480734039,0.3917862765583013,0.5722336100927099,0.4837858220029814,0.47859968185015306,0.3917862765583013
8,0.6,36,0.4091342595453201,0,0.7443347567228146,0.4722608479179801,1,0.38671013565030815,0.3780662475267849,0,0.4136372969024774,1,0.6458598549972798,0.5238577949580931,0.6458598549972798,0.3844838231350309,0.33099400071357343,0.33018827851117283,0.3335206751354953,0.038975637863399915,1.0,1.0,1.0,0,0.5955757542718941,0.23868433845762274,,0.40913425954532007,0.08329067407502772,0,7.730804172886695e-06,0.17266418011527626,0.40913425954532007,0.08329067407502772,0.4091342595453201,0.5142323793395915,0.48258897112793425,0.47687214200416256,0.4091342595453201
9,0.6,36,0.48650515489302865,1,0.7782320868856877,0.5600084662153678,1,0.4880422819783241,0.4675900380181333,1,0.5177339036211168,1,0.6872743525153139,0.6032458221104808,0.6872743525153139,0.47653365196311226,0.43181759456250596,0.433812527744798,0.436629380840595,0.08654338267281532,1.0,1.0,1.0,0,0.7148312441379969,0.33031931104780704,,0.4865051548930291,0.08090782991360772,1,8.780722448914137e-06,0.19611365241486728,0.4865051548930291,0.08090782991360772,0.48650515489302865,0.49952082085684124,0.5498221311478907,0.5557560859857195,0.4865051548930291
10,0.6,36,0.4965934957272175,0,0.5964898563482014,0.5483445060638503,1,0.5183923406519859,0.5169658126795571,1,0.5229700009475268,1,0.5814501356453037,0.5436229607042605,0.5814501356453037,0.5088105828819645,0.5446817841289014,0.5498118336880377,0.5520515758089928,0.17368464234570308,1.0,1.0,1.0,0,0.8653523992194783,0.5128792936094183,,0.49659349572721745,0.05040920337138736,0,5.205071339653335e-06,0.11625302558502576,0.49659349572721745,0.05040920337138736,0.4965934957272175,0.31122385402874114,0.5697100801424938,0.5752445895227186,0.5436229607042605
11,0.6,36,0.5705843534253023,1,0.8465206959267167,0.6692515598744124,1,0.6443785432458374,0.5769231839128556,1,0.6622749135142209,1,0.7513427529290073,0.6955947221027372,0.7513427529290073,0.5736538118597967,0.5010108776869702,0.5049278465116083,0.5073908920513515,0.13516813764528526,1.0,1.0,1.0,0,0.8195455096173357,0.3251286217016798,,0.5705843534253021,0.08147075617210572,1,8.713275727298513e-06,0.19460725894611722,0.5705843534253021,0.08147075617210572,0.5705843534253023,0.5029962989042319,0.6194257493569578,0.6374538998718288,0.5769231839128556
12,0.6,36,0.5541875570342387,1,0.7652924523194562,0.6577314229629029,1,0.5698370218214114,0.5655991303921369,1,0.5442687730350344,1,0.7021997734812282,0.6497534451082254,0.7021997734812282,0.5644830794698996,0.4650292101749307,0.46794668823534546,0.4705937196371597,0.10808702533058083,1.0,1.0,1.0,0,0.8429738067432629,0.3957984683225565,,0.5541875570342392,0.07187192959731883,1,6.192826379085612e-06,0.13831410878238873,0.5541875570342392,0.07187192959731883,0.5541875570342387,0.4437336325464788,0.595154087767492,0.6094977364906177,0.5644830794698996
13,0.6,36,0.37117599403737345,0,0.8471984580518495,0.42527148190318126,1,0.4113307062576361,0.3985502308664729,0,0.42532086138965464,1,0.6745006307986936,0.5148113087668795,0.6745006307986936,0.39616102532492914,0.29000085567539197,0.2880564349997084,0.2915984427857795,0.026213843528045545,1.0,1.0,1.0,0,0.6440866279812804,0.28482010713428396,,0.3711759940373733,0.09386448304725205,0,9.157243283815835e-06,0.20452308302692204,0.3711759940373733,0.09386448304725205,0.37117599403737345,0.5795145373585223,0.48161415749617265,0.47636377783599626,0.3985502308664729
14,0.6,36,0.4321212550650817,0,0.613159669780363,0.4896411602173279,1,0.4483240697977711,0.4360885305203313,0,0.40316825093005043,1,0.5820495743954839,0.5024770226224112,0.5820495743954839,0.44880139863117896,0.3873511335840727,0.3881108872947414,0.3911551117360611,0.06246652667055081,1.0,1.0,1.0,0,0.6721911056530792,0.26274846832912596,,0.43212125506508214,0.06498994109666821,0,5.778485936514673e-06,0.12905999353054765,0.43212125506508214,0.06498994109666821,0.4321212550650817,0.40124458607664926,0.49557684803558094,0.4913579462183058,0.4360885305203313
15,0.6,36,0.4743550230553689,1,0.7608944287272711,0.5574566894618289,1,0.48508201180888727,0.470911411258366,1,0.5017325933968861,1,0.6746108684617342,0.5869406271970576,0.6746108684617342,0.47526265988158434,0.3881609512687894,0.38894319991514464,0.3919832834976563,0.06285913425235698,1.0,1.0,1.0,0,0.7414941044583929,0.38882153242921697,,0.47435502305536936,0.07994566487253764,1,7.286683159266089e-06,0.16274492864150292,0.47435502305536936,0.07994566487253764,0.4743550230553689,0.49358046290102536,0.5411819328999298,0.546543438023475,0.47526265988158434
16,0.6,36,0.7226160372072936,1,1.0913078017972102,0.9779349569761995,0,0.7362607469179866,0.7049069785641365,1,0.7200995360800089,1,0.9343833669321097,0.9182531645483691,0.9343833669321097,0.7175903951910747,0.49531710123028083,0.4990759095977888,0.501568069251531,0.13061192567395813,1.0,1.0,1.0,0,0.7525225523475376,0.4063793915355032,,0.7226160372072943,0.09872778782116752,1,7.79746860161852e-06,0.17415310140678308,0.7226160372072943,0.09872778782116752,0.7226160372072936,0.6095403333208814,0.7135243222784774,0.7467968255228321,0.7226160372072943
17,0.6,36,0.5634933544759632,1,0.8645229861512019,0.7490355619476701,1,0.6026448101400453,0.5805027417069715,1,0.6615438768069162,1,0.7577746745375467,0.6980164642439902,0.7577746745375467,0.5823053437038601,0.3763607023148116,0.3768151662680009,0.379915588326369,0.057298819641692825,1.0,1.0,1.0,0,0.8405307437903426,0.33726581311056725,,0.5634933544759628,0.08444223811970047,1,5.415939242963873e-06,0.12096266934569194,0.5634933544759628,0.08444223811970047,0.5634933544759632,0.5213420770966366,0.603316581962234,0.6220517139731417,0.5823053437038601
