beta_true,n,beta_ols_mean,beta_ols_sd,beta_ols_bias,beta_ols_rmse,beta_majoraxis_mean,beta_majoraxis_sd,beta_majoraxis_bias,beta_majoraxis_rmse,beta_rma_mean,beta_rma_sd,beta_rma_bias,beta_rma_rmse,beta_deming_std_mean,beta_deming_std_sd,beta_deming_std_bias,beta_deming_std_rmse,beta_deming_wtd_mean,beta_deming_wtd_sd,beta_deming_wtd_bias,beta_deming_wtd_rmse,beta_theilsen_mean,beta_theilsen_sd,beta_theilsen_bias,beta_theilsen_rmse,beta_siegel_mean,beta_siegel_sd,beta_siegel_bias,beta_siegel_rmse,beta_lmer_mean,beta_lmer_sd,beta_lmer_bias,beta_lmer_rmse,beta_lmer_slopes_mean,beta_lmer_slopes_sd,beta_lmer_slopes_bias,beta_lmer_slopes_rmse,beta_xgboost_mean,beta_xgboost_sd,beta_xgboost_bias,beta_xgboost_rmse,beta_rf_mean,beta_rf_sd,beta_rf_bias,beta_rf_rmse,beta_glmnet_mean,beta_glmnet_sd,beta_glmnet_bias,beta_glmnet_rmse,beta_keras_mean,beta_keras_sd,beta_keras_bias,beta_keras_rmse,beta_keras_denoised_mean,beta_keras_denoised_sd,beta_keras_denoised_bias,beta_keras_denoised_rmse,beta_ensemble_mean,beta_ensemble_sd,beta_ensemble_bias,beta_ensemble_rmse,beta_deming_mcr_mean,beta_deming_mcr_sd,beta_deming_mcr_bias,beta_deming_mcr_rmse,beta_nlme_mean,beta_nlme_sd,beta_nlme_bias,beta_nlme_rmse
0.6,100,0.5845034337078511,0.2560611030280593,-0.015496566292148925,0.2552484263731197,1.1077724603547938,0.6813120439617426,0.5077724603547938,0.8469811755461952,1.0476881851440476,0.3061565631420016,0.44768818514404773,0.5414972150075607,0.7119657621497957,0.33100643927205103,0.11196576214979574,0.3478590836890005,0.7119657621497957,0.33100643927205103,0.11196576214979574,0.3478590836890005,0.581163115497373,0.2525274281838819,-0.01883688450262694,0.25196672237237855,0.5776226390248907,0.2499236828155144,-0.022377360975109215,0.24967573979856247,0.4903631890321498,0.1476288304453136,-0.10963681096785018,0.18329364195755604,0.4954234365304668,0.14820355459980672,-0.10457656346953319,0.18077861678626433,1,0,0.4,0.4,0.13290089318721632,0.05391539005067142,-0.46709910681278366,0.4701695185534396,0.37154379815087973,0.1375274951680197,-0.22845620184912022,0.2663022905857998,0.2875456893260707,0.035894188668824115,-0.31245431067392926,0.31448879965924303,0.7731301189426665,0.36073404121090796,0.1731301189426665,0.39849943047458847,0.5827046454813832,0.22519695654721864,-0.017295354518616794,0.2247346476039536,1.7926426778065851,0.6415709945815993,1.1926426778065853,1.3527046099871654,0.7092623038106398,0.45812675060248265,0.10926230381063984,0.46874254069309945
1,100,0.9612862110989362,0.2355177827493687,-0.03871378890106386,0.2375135726276357,1.4452939725169234,0.3113395108873791,0.44529397251692343,0.5424478685450788,1.312384860432379,0.20905994190381597,0.31238486043237884,0.3753042762121096,1.1355946626141888,0.27798212139813466,0.13559466261418893,0.30803771156839377,1.1355946626141888,0.27798212139813466,0.13559466261418893,0.30803771156839377,0.962642050068014,0.24875333362338523,-0.03735794993198602,0.2503099183052491,0.9558641541898648,0.24583961422320832,-0.04413584581013513,0.2485572723691217,0.8030332415273473,0.14655700447740555,-0.19696675847265266,0.24507156087355517,0.8124324230948129,0.1441701632831212,-0.18756757690518713,0.23613297424831267,1,0,0,0,0.21008321382170142,0.055775076922979706,-0.7899167861782986,0.7918638012309683,0.5952045594146831,0.13013359871207428,-0.40479544058531686,0.4249997114084649,0.29999521072728386,0.04587585330595262,-0.7000047892727161,0.7014914489729177,1.2593810327725967,0.36443075069067016,0.2593810327725968,0.44582529592953185,0.9154492903901242,0.19979756626008008,-0.08455070960987578,0.21602939453729467,1.718168076815368,0.38858047199940465,0.7181680768153681,0.8156287280029877,1.0330594442909309,0.5162261647408769,0.03305944429093097,0.5147013556308836
1.4,100,1.3455854461607883,0.246307303955789,-0.054414553839211566,0.2510409503879202,1.7918843309062158,0.27855645107694116,0.3918843309062158,0.47999071687067757,1.6311137466883625,0.23176580664224844,0.23111374668836268,0.3264839952364885,1.5604700066563777,0.2779818863598992,0.16047000665637778,0.319768373809956,1.5604700066563777,0.2779818863598992,0.16047000665637778,0.319768373809956,1.335378608091076,0.2629381902669145,-0.0646213919089241,0.2694829331777404,1.3376734308545297,0.25658208980274405,-0.06232656914547016,0.26279388566120226,1.1498674267793605,0.15136999632850412,-0.2501325732206395,0.29197611411994817,1.1749449182226224,0.15216353626983878,-0.22505508177737754,0.27124157901447044,1,0,-0.3999999999999999,0.3999999999999999,0.2881299166821609,0.05782156451612339,-1.111870083317839,1.1133575266584763,0.835595497962201,0.12182827266198543,-0.5644045020377989,0.5772747601100716,0.30318046641021285,0.04531711163080656,-1.096819533589787,1.0977459603499398,1.640123505429025,0.5007346250752348,0.24012350542902508,0.5530706202297015,1.2258980228847596,0.20928603200699702,-0.1741019771152403,0.27142979791603045,1.9285990158380684,0.27222889083998025,0.5285990158380685,0.5939565664784427,1.2667191309525758,0.5393862492108288,-0.13328086904742403,0.5529308868458269
