sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,cover_ols,beta_sma,beta_majoraxis,beta_rma,beta_odr,beta_deming_std,se_deming_std,cover_deming_std,beta_deming_wtd,beta_deming_mcr,lambda_estimated,beta_pbablok,beta_theilsen,beta_siegel,beta_simex,se_simex,beta_lmer,se_lmer,cover_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_brms_std,se_brms_std,cover_brms_std,beta_brms_me,se_brms_me,cover_brms_me,beta_brms_robust,se_brms_robust,beta_brms_horseshoe,beta_xgboost,beta_xgboost_corrected,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,rhat,ess_bulk,divergent,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
1,0.6,216,0.4,0.2,36,6,0.7584679955695172,0.05009725074749895,0,NA,1.0768076189209572,1.054683312776497,NA,1.3255691622870145,NA,NA,1.3255691622870145,0.8575028072890403,0.25,NA,0.8492150692571566,0.7888697027520366,NA,NA,0.5063515314105245,0.06114263013313955,1,0.5002991452596259,0.07497813848558749,0.7684337484176547,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1918940779050841,0.382515931489236,4.916029998972175,0.32751903776079416,1.3381811620432476,0.867515776759088,NA,NA,NA,10.278956890106201,0.21632873140632558,0.5237424752059717,-0.31444650964591475
1,1,216,0.4,0.2,36,6,1.1596955662228892,0.0699364414392295,0,NA,1.7661615026458686,1.5464767881640327,NA,1.9733731257852833,NA,NA,1.9733731257852833,1.42334919402162,0.25,NA,1.1374051688355948,1.1273795746668138,NA,NA,0.7151910548503602,0.06575901761726469,0,0.7339773045811167,0.13671696543460227,0.9657748050394839,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.20485063872124262,0.7266412321011544,-2.999441089908335,0.26917396392673254,1.7013081633668932,1.2067488729995957,NA,NA,NA,11.909672021865845,0.44240736016251403,0.2642315098742619,0.057679042181274086
1,1.4,216,0.4,0.2,36,6,1.3368234228369176,0.08598742632037601,1,NA,2.2223652435081718,1.8355865780939506,NA,2.4360552865256517,NA,NA,2.4360552865256517,1.7779943224887924,0.25,NA,1.184076402238934,1.2773532693082355,NA,NA,0.7667717939722793,0.06923259150920624,0,0.7592711193618454,0.08006539243469347,2.156955917299351,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2826569532576826,0.7971323616378049,1.8533147806278358,0.3271928816102445,1.6666287749256075,1.347417345023975,NA,NA,NA,11.436599969863892,0.5145432898789112,0.3956707937989532,0.01999526956066376
2,0.6,216,0.4,0.2,36,6,0.6779679731479066,0.056232582670481764,1,NA,1.1055854051207739,1.0659881286045774,NA,1.4766237338674646,NA,NA,1.4766237338674646,0.7967150454572837,0.25,NA,0.6207491348026772,0.6297849249814376,NA,NA,0.402330472969609,0.05190565540303203,0,0.41545366849217724,0.08873321221463978,0.27912205086277603,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1733588199655663,0.5263481701956871,2.1442239342395,0.3216578570427373,1.175303817274901,0.7802528374777992,NA,NA,NA,7.759177923202515,0.38129030433000743,0.4571309503752236,0.12651946602661737
2,1,216,0.4,0.2,36,6,0.9285983984761988,0.0505916333035338,1,NA,1.2448612379532003,1.1874471966200757,NA,1.424696620866546,NA,NA,1.424696620866546,1.043636300787609,0.25,NA,0.8986470064217691,0.8962100350335027,NA,NA,0.5877666056701762,0.0641398413370848,0,0.5865378363818177,0.06423047032717343,0.5256540919757318,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.19809203553331156,0.6247336628723862,-3.756387309632867,0.2573112046084134,1.2253284205730262,0.9109492536065216,NA,NA,NA,10.72925090789795,0.37272914840852156,0.2444128144996532,-0.6235012537030492
2,1.4,216,0.4,0.2,36,6,1.022960901802572,0.05289843769381039,0,NA,1.3639529760937532,1.282682101945826,NA,1.527605586761773,NA,NA,1.527605586761773,1.1565847264142823,0.25,NA,1.0381889566192841,1.0156192818151757,NA,NA,0.7947099638786739,0.07053737476965989,0,0.8139570049839213,0.09471814425024616,0.7728520180811226,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.143983167489545,0.6942201613344194,2.4617175958778494,0.34605745307635516,1.1288387409712262,0.9799998057126381,NA,NA,NA,10.923022031784058,0.39457716005184895,0.3344174952966035,-0.792771505126957
3,0.6,216,0.4,0.2,36,6,0.3925215552301776,0.04444803432022131,0,NA,0.5970081566617259,0.7595113632301191,NA,1.067006302161221,NA,NA,1.067006302161221,0.43679116576274885,0.25,NA,0.3999282584274673,0.39682154023256855,NA,NA,0.28683045943596175,0.05181012108996862,0,0.29209928644959277,0.06940691020689721,0.3003627501776421,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.10404210736014394,0.3902816522403818,-2.899613513030785,0.23038719719625078,0.4127119281885516,0.40651141914083466,NA,NA,NA,8.198148012161255,0.31200236474678433,0.3174675039919642,-0.8815892501300615
3,1,216,0.4,0.2,36,6,0.9196011724222356,0.05094461352253794,1,NA,1.2415692259379152,1.1836688712515642,NA,1.4269052475703965,NA,NA,1.4269052475703965,1.0357582254061568,0.25,NA,0.9747290358350739,0.9505813830850236,NA,NA,0.4799699124015314,0.052185310277787576,0,0.4665723960671564,0.08556411049268287,0.7193381298736915,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.16019724026100526,0.5191182741472823,42.52554853672303,0.26192492083646357,0.926228675741914,0.8648106061547205,NA,NA,NA,11.611709833145142,0.30603695265486325,0.3770132994158373,-0.16470771510092241
3,1.4,216,0.4,0.2,36,6,1.0887626124131573,0.05433674882119862,0,NA,1.4434120578230734,1.3480486758625378,NA,1.5960928300304238,NA,NA,1.5960928300304238,1.2347389027589044,0.25,NA,1.101236560553787,1.0823930556181847,NA,NA,0.6444652675691566,0.06310721981896733,0,0.6440965250259286,0.06575149673994148,0.7937157032529587,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.2524267510482905,0.6095700655136012,2.1183641451288264,0.29852928407490253,1.3682241330218243,1.060032929577349,NA,NA,NA,11.701905012130737,0.27688887222783426,0.3099339886050345,-0.5917977238662253
4,0.6,216,0.4,0.2,36,6,0.770994603932988,0.0454803240180657,0,NA,1.024337998336663,1.0183727667560973,NA,1.224954585233242,NA,NA,1.224954585233242,0.8519778199638796,0.25,NA,0.7482371371300911,0.7536233618528336,NA,NA,0.37560293675571366,0.0478427208178404,0,0.38606117522457745,0.09097439702951932,0.6893625017324142,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.16250298388128445,0.4416732275248038,0.8399823108774854,0.2607059965375811,0.555869568942461,0.6720290609759568,NA,NA,NA,10.764868021011353,0.4573153918854022,0.5635835770598481,-0.7785873767395373
