sim_id,beta_true,n,sigma_x_me,sigma_y_me,n_per_habitat,n_habitats,beta_ols,se_ols,cover_ols,beta_sma,beta_majoraxis,beta_rma,beta_odr,beta_deming_std,se_deming_std,cover_deming_std,beta_deming_wtd,beta_deming_mcr,lambda_estimated,beta_pbablok,beta_theilsen,beta_siegel,beta_simex,se_simex,beta_lmer,se_lmer,cover_lmer,beta_lmer_slopes,se_lmer_slopes,beta_nlme,beta_brms_std,se_brms_std,cover_brms_std,beta_brms_me,se_brms_me,cover_brms_me,beta_brms_robust,se_brms_robust,beta_brms_horseshoe,beta_xgboost,beta_xgboost_corrected,beta_rf,beta_glmnet,beta_nnet,beta_keras,beta_keras_denoised,beta_ensemble,rhat,ess_bulk,divergent,time_total,sd_beta_actual,sd_alpha_actual,cor_alpha_beta_actual
1,0.6,432,0.3,0.3,72,6,0.8253702924082599,0.03760073248272315,0,NA,1.1904079766244855,1.135419132031049,NA,1.190411996154815,NA,NA,1.190411996154815,1.1904079766244842,1,NA,0.8532611406608477,0.8607530223186486,NA,NA,0.4016322266813758,0.04472481152541639,0,0.42262377813856833,0.09558791373274499,1.003579798853762,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1428794402317904,0.28698918808052176,0.9590222833613525,0.26035507064079866,0.8792226585222942,0.8017234277713372,NA,NA,NA,22.54977297782898,0.41940059025272536,0.2312836937664319,0.4889382573318679
1,1,432,0.3,0.3,72,6,0.757446351908378,0.04323864506082384,0,NA,1.2798919419825074,1.1737310422318012,NA,1.279882638071369,NA,NA,1.279882638071369,1.2798919419825068,1,NA,0.8125094775633752,0.7548496222226213,NA,NA,0.5313391899391113,0.04780290775130645,0,0.563346128737372,0.09500047155965248,0.5774664354819371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.131886976576804,0.44292732906026266,2.182647303438876,0.325979997869581,0.9212198784671183,0.8194076687759643,NA,NA,NA,21.629222869873047,0.4582145645843115,0.26011375209235565,-0.4833330483123547
1,1.4,432,0.3,0.3,72,6,0.887353351773807,0.0333787861808489,0,NA,1.1613631819406078,1.1253788778336593,NA,1.1613750846545654,NA,NA,1.1613750846545654,1.1613631819406092,1,NA,0.9263693215023687,0.8965470899623462,NA,NA,0.7462171862187549,0.048837781496675725,0,0.7636724568465144,0.0798436894641629,0.8108190216356596,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.235942708224771,0.5266406827783924,0.04996144174849138,0.23131687426939607,1.395241533618634,0.874480729619224,NA,NA,NA,21.28784203529358,0.3911988109847935,0.35101427408770736,-0.8727219574920483
2,0.6,432,0.3,0.3,72,6,0.263823059696179,0.04039774848816676,0,NA,0.6565186590167573,0.8782671475582583,NA,0.6565013781604878,NA,NA,0.6565013781604878,0.6565186590167594,1,NA,0.2728690091735626,0.28290409863545096,NA,NA,0.3196120582516343,0.04417132828649539,0,0.3365622302700633,0.10158054960504992,0.29672877812429155,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.07532496749921463,0.23398795836293623,NA,0.23163885693065822,0.2462749783228901,0.33422145645675555,NA,NA,NA,22.480950117111206,0.4973672322311278,0.3556929690562421,-0.24202377468152517
2,1,432,0.3,0.3,72,6,0.9901822636595612,0.05178257701110268,1,NA,1.7245709734748134,1.4606430386948106,NA,1.7245670214780406,NA,NA,1.7245670214780406,1.7245709734748118,1,NA,0.9554808715034124,0.9237585637399185,NA,NA,0.5570809864788835,0.04836611824339248,0,0.5714801214598978,0.08064071698896857,0.7026826501619391,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.24161329246926402,0.5840004526686603,NA,0.3023613082768861,1.6162198878778251,1.117762270559145,NA,NA,NA,22.29035496711731,0.4079191540556246,0.2838152303763642,-0.013537183938614864
2,1.4,432,0.3,0.3,72,6,1.4788117729784966,0.058756515933599776,1,NA,2.2507389533255684,1.9160859507604597,NA,2.250745998824596,NA,NA,2.250745998824596,2.250738953325564,1,NA,1.573816113743557,1.564557727796457,NA,NA,1.0635087297743364,0.05167925530756792,0,1.0761801297993279,0.10303842397845928,1.3377021667103557,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.326456301220897,0.8100339441152262,NA,0.30960945854894817,1.9843745816457323,1.5228395445828502,NA,NA,NA,24.11960196495056,0.25527831105962434,0.5726626834526173,0.21948689465710122
3,0.6,432,0.3,0.3,72,6,0.44009555117997207,0.043533347567953004,0,NA,1.0098178833991551,1.0042905978208938,NA,1.0098221677481416,NA,NA,1.0098221677481416,1.0098178833991567,1,NA,0.3986685872888459,0.4004104668883899,NA,NA,0.4081875211733188,0.04892454494660201,0,0.4146436573400544,0.056880151895966395,0.3769889795831507,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.12907365368380655,0.38624208436044605,1.2417840993451288,0.2943930458277464,0.646644032618818,0.5579238200629075,NA,NA,NA,19.868183135986328,0.3317387724743496,0.41839264462058917,0.39446002269595215
3,1,432,0.3,0.3,72,6,1.0735214300796276,0.03542476518388983,0,NA,1.37299786411789,1.300792556799013,NA,1.3729972237105434,NA,NA,1.3729972237105434,1.3729978641178895,1,NA,1.0834562721319816,1.0828648008788795,NA,NA,0.7950378532384166,0.049503937694659966,0,0.8008184698008809,0.0704674116053865,1.2676837810708776,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.18590685639896787,0.5690845591710744,1.4162959281433025,0.2263931988418335,1.160023863861296,0.9832783977250564,NA,NA,NA,24.996880054473877,0.17447996779676936,0.39333336743664743,-0.35649803274262687
3,1.4,432,0.3,0.3,72,6,1.1053747189116105,0.028970061491876024,0,NA,1.2977496573335474,1.2580687533801342,NA,1.2977450301467066,NA,NA,1.2977450301467066,1.2977496573335485,1,NA,1.0413314899477417,1.0764969616551323,NA,NA,0.8639189681688336,0.045870641606734465,0,0.8839647078418293,0.08470165795765495,1.0625277297627094,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.27631587381676675,0.7093856826786337,-1.7647662457154853,0.33364247903227806,1.2755726338994124,1.0107332703875498,NA,NA,NA,22.926954984664917,0.36983384321989476,0.5905495884303583,-0.5383570349310092
4,0.6,432,0.3,0.3,72,6,0.48739839533724927,0.0424939497632495,0,NA,1.0144896279186888,1.0069873759707226,NA,1.0144891414718589,NA,NA,1.0144891414718589,1.0144896279186908,1,NA,0.6348908554612525,0.5453796477359848,NA,NA,0.23658553575829047,0.04576339742731325,0,0.22834245086421054,0.07568673830586482,0.6818644544890167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.12700716765599057,0.08636833433282515,-1.363608016438214,0.34983986988663673,0.4694204203140195,0.5912077364942033,NA,NA,NA,22.525880098342896,0.3807679258715379,0.6522716059622121,-0.24372434863011214
