sim_id,beta_true,n,beta_ols,cover_ols,beta_odr,beta_deming,cover_deming,beta_theilsen,beta_huber,cover_huber,beta_quantile,cover_quantile,beta_sma,beta_majoraxis,beta_rma,beta_pbablok,beta_ridge,beta_lasso,beta_enet,beta_adaptive_lasso,beta_rf,beta_gb,beta_xgb,beta_lgb,beta_svm_linear,beta_svm_rbf,beta_gp,beta_lmer_int,se_lmer_int,cover_lmer_int,var_habitat,var_residual,beta_lmer_slope,se_lmer_slope,beta_clustered,se_clustered,beta_ensemble,beta_trimmed,beta_median
11,0.6,36,0.6537215022207304,1,0.7099221545499378,0.4769847748567093,1,0.7273927622561807,0.6809862221404523,1,0.6587062469907237,1,0.883584758403837,0.850150108138982,0.883584758403837,0.6760035876298038,0.5401351329130841,0.5451388866051144,0.5474018772190193,0.16937142633241775,1.0,1.0,1.0,0,0.7819220696632846,0.2884272627107563,,0.65372150222073,0.09907491873687177,1,1.140959245805796e-05,0.2548283313303456,0.65372150222073,0.09907491873687177,0.6537215022207304,0.6116835019133715,0.6536781755520461,0.6771171900718232,0.6587062469907237
12,0.6,36,0.67220437461328,1,0.7164019133146049,0.46293922277539096,1,0.6283350147946549,0.6617179887529685,1,0.571942946817966,1,0.8534577997674131,0.8226900741138616,0.8534577997674131,0.6515353762996796,0.5146806434547615,0.5189773279951717,0.5213704756170862,0.14653668763988986,1.0,1.0,1.0,0,0.706624357292605,0.3648397738938696,,0.6722043746132804,0.08764376993999354,1,7.667229639851683e-06,0.17124427031197897,0.6722043746132804,0.08764376993999354,0.67220437461328,0.5411081714855198,0.6384489087282808,0.6598835901637141,0.67220437461328
13,0.6,36,0.4917629517514564,1,0.5639732462415865,0.24860844860150644,0,0.499293729436662,0.5212580157305627,1,0.45027688942567207,1,0.8885094830410909,0.8132986153712537,0.8885094830410909,0.515461884365296,0.3654628030839815,0.36561454761409196,0.3687706941433751,0.052464121788109136,1.0,1.0,1.0,0,0.5302429588202713,0.3104085054455536,,0.49176295175145623,0.12333539421010603,1,1.4304529230779194e-05,0.3194854967658622,0.49176295175145623,0.12333539421010603,0.4917629517514564,0.7614664417809636,0.5369219666589533,0.5419337427035695,0.4917629517514564
14,0.6,36,0.46549459998900916,1,0.49887589312772757,0.27463451556865476,0,0.493827401339028,0.4920830969274092,1,0.46801303645749026,1,0.7069874811208848,0.6058719514163708,0.7069874811208848,0.5069043368552459,0.3869408743911251,0.3876892320131008,0.39073555424189127,0.06226825437112284,1.0,1.0,1.0,0,0.6540090809855741,0.21041255729296376,,0.46549459998900883,0.088685786760952,1,9.25318698234473e-06,0.20666594419327222,0.46549459998900883,0.088685786760952,0.46549459998900916,0.5475415302631264,0.50905300639937,0.5076816259375994,0.46801303645749026
15,0.6,36,0.5986299022234232,1,0.6650180925424047,0.37600991592087357,1,0.6307003905720778,0.6004818576991017,1,0.6546135792036072,1,0.8929983593400579,0.8489550675856304,0.8929983593400579,0.607591867000377,0.45292594092104327,0.4555072170577389,0.45821613637585956,0.09986526305810596,1.0,1.0,1.0,0,0.7021636403465207,0.5070420066862086,,0.5986299022234228,0.1104395649147344,1,1.1888041717452725e-05,0.26551428938202104,0.5986299022234228,0.1104395649147344,0.5986299022234232,0.6818482485587235,0.619113360980146,0.6389337915518554,0.6004818576991017
16,0.6,36,0.7712828896618928,1,0.8389242767688728,0.5290144532652902,1,0.7468825348689966,0.7336310827405589,1,0.683068263705325,1,0.984658552484527,0.9809941537963017,0.984658552484527,0.7424846095277773,0.543898809587998,0.5490071098543312,0.551250855576449,0.17293670878782752,1.0,1.0,1.0,0,0.7013068153652139,0.3753090833259413,,0.7712828896618936,0.10201785915217178,1,8.812205227226733e-06,0.19681680670519774,0.7712828896618936,0.10201785915217178,0.7712828896618928,0.6298530661391475,0.704485105251631,0.738432669052615,0.7468825348689966
17,0.6,36,0.7405997910487362,1,0.8585447030571096,0.37195299178746954,1,0.7315427214186709,0.7939250336559602,1,0.7818672697539981,1,1.0887916673285174,1.129118661309008,1.0887916673285174,0.7385653847262331,0.4396692662591896,0.441882301433056,0.44465900640105077,0.09135055507994827,1.0,1.0,1.0,0,0.7187358439199218,0.3906550692538504,,0.7405997910487374,0.1330182991110811,1,1.0617718242020028e-05,0.23714216192187493,0.7405997910487374,0.1330182991110811,0.7405997910487362,0.8212482034420839,0.6988022307351065,0.7243784433257882,0.7405997910487362
18,0.6,36,0.4443205048571712,1,0.4744082891799067,0.24655144618180808,0,0.44443306279174494,0.4359408048983968,1,0.4502465488991367,1,0.681494794535791,0.5730805393915072,0.681494794535791,0.45630432140314836,0.36513505023485504,0.36527769051915654,0.36843551295438465,0.05232309636335197,1.0,1.0,1.0,0,0.6320784146403727,0.33154747021669007,,0.44432050485717123,0.08612240061274036,1,8.528447086350238e-06,0.19047919089501963,0.44432050485717123,0.08612240061274036,0.4443205048571712,0.5317153147498074,0.4928710372249881,0.488616355779546,0.44432050485717123
19,0.6,36,0.6724183702499513,1,0.7102577898898103,0.545954061387782,1,0.6786983284699255,0.6720929046267802,1,0.7097010324927564,1,0.8310949502997044,0.8011025780159111,0.8310949502997044,0.6470716511870108,0.6371475270907164,0.644846069509903,0.6466130044874657,0.278005168540463,1.0,1.0,1.0,0,0.8325251855556675,0.22236729976039749,,0.6724183702499512,0.08140644797080941,1,1.013075573789829e-05,0.2262660642175051,0.6724183702499512,0.08140644797080941,0.6724183702499513,0.5025992633449586,0.6686193905484263,0.6924146675186003,0.6724183702499513
20,0.6,36,0.587684976444315,1,0.6353782747691582,0.3945745092053962,1,0.5538979249677076,0.5684848388725322,1,0.5495574303818191,1,0.8207428498566193,0.765830788660998,0.8207428498566193,0.5591756354122881,0.47396457943283216,0.4771302621948554,0.47973160417398536,0.11443807020046744,1.0,1.0,1.0,0,0.6517363975720185,0.35863795352137257,,0.5876849764443153,0.09548781103895607,1,1.0097685524526617e-05,0.22552745524903153,0.5876849764443153,0.09548781103895607,0.587684976444315,0.5895368816953034,0.5902071249937361,0.6031750423502875,0.587684976444315
21,0.6,36,0.417176051481314,1,0.4669209855410398,0.1910000740172814,0,0.5134376911312221,0.47645383172695155,1,0.4726435169462852,1,0.7880292304900781,0.6515425336776245,0.7880292304900781,0.48510894017399386,0.32469845240396267,0.3237178538596283,0.3270824416513714,0.03679370489604336,1.0,1.0,1.0,0,0.6439770570925205,0.28101110850237737,,0.41717605148131426,0.11142439018072157,1,1.2805767119502402e-05,0.2860112908017149,0.41717605148131426,0.11142439018072157,0.417176051481314,0.6879285095889819,0.49735438515329206,0.49486090282261425,0.4669209855410398
22,0.6,36,0.6041561712273835,1,0.6618185286644261,0.427733708038381,1,0.5544129419687186,0.567735896323925,1,0.5373752963566336,1,0.8650417124714116,0.8177786702090928,0.8650417124714116,0.5815967267185724,0.5048995133055783,0.5089244997862888,0.5113676614788945,0.13833998391440433,1.0,1.0,1.0,0,0.5728060933180661,0.35922398580510195,,0.6041561712273829,0.10318436642504152,1,1.2660843625393917e-05,0.2827744870086394,0.6041561712273829,0.10318436642504152,0.6041561712273835,0.6370550226259494,0.6039444180756712,0.6185464016750545,0.5815967267185724
23,0.6,36,0.801179125617042,1,0.8697031631644624,0.656020316974137,1,0.780050424310766,0.8072310379318729,0,0.7912308969839106,1,1.0059535140940412,1.0072722828921779,1.0059535140940412,0.7842033759409163,0.6954620216715885,0.7047804111624659,0.7062491653357871,0.36153730860487043,1.0,1.0,1.0,0,0.7088177483619638,0.37469777948776495,,0.8011791256170421,0.10138683910778756,0,1.3187853756130099e-05,0.2945450311979997,0.8011791256170421,0.10138683910778756,0.801179125617042,0.6259571805260431,0.7592991071077798,0.7941640188362025,0.801179125617042
24,0.6,36,0.47359369649600686,1,0.5121114444369811,0.30006203200591614,1,0.4291586057444257,0.4521060713549618,1,0.31992779282066475,1,0.7371056136282241,0.6356648685286622,0.7371056136282241,0.4371889053989252,0.4098642704176283,0.4112493890403402,0.41417849655755246,0.07400363403675222,1.0,1.0,1.0,0,0.47998035406215944,0.23973741758378012,,0.47359369649600697,0.09413844655044107,1,1.1301230127893537e-05,0.25240810537880193,0.47359369649600697,0.09413844655044107,0.47359369649600686,0.5812059740729162,0.49929649109692287,0.49525345585223546,0.47359369649600686
25,0.6,36,0.5781529599785877,1,0.619933693757763,0.3306611945311404,1,0.554567178081565,0.5607727025883524,1,0.4535955755823734,1,0.7924478214400932,0.7349805014613471,0.7924478214400932,0.5774783712975212,0.4194274959112523,0.421078259686565,0.42395846734981585,0.07930554563195094,1.0,1.0,1.0,0,0.6422641725584715,0.4069674711558273,,0.5781529599785864,0.09032544623827214,1,7.310917597114324e-06,0.16328619436854866,0.5781529599785864,0.09032544623827214,0.5781529599785877,0.5576647043602592,0.5705433961908035,0.5812206614082385,0.5781529599785864
26,0.6,36,0.5226848726123547,1,0.5761364181360519,0.3214804751986614,1,0.4245019199997938,0.419412264685594,1,0.3761061016383233,1,0.8199168622587408,0.7406174189611567,0.8199168622587408,0.43367614078741545,0.41960573943365503,0.4212614544179233,0.42414075066460033,0.07940669570924618,1.0,1.0,1.0,0,0.4225505387124471,0.22070306443177948,,0.5226848726123555,0.10528587867727159,1,1.2163725157874365e-05,0.27167156023736044,0.5226848726123555,0.10528587867727159,0.5226848726123547,0.6500296522309652,0.5221813999018935,0.5226718685281212,0.43367614078741545
27,0.6,36,0.4940601132799581,1,0.5213465438805599,0.32163310787539834,1,0.5197216021075881,0.5274276006548241,1,0.5468604043689433,1,0.6833431282315322,0.6047215886342188,0.6833431282315322,0.5197157582631255,0.426922063644792,0.4287810098571473,0.4316228953802461,0.08363319048691017,1.0,1.0,1.0,0,0.8019396681108297,0.4278290875887423,,0.4940601132799572,0.07868051350010567,1,7.870373685092492e-06,0.17578140502894676,0.4940601132799572,0.07868051350010567,0.4940601132799581,0.4857694827679508,0.5436991839320097,0.54849726526049,0.5197157582631255
28,0.6,36,0.46507483739075445,1,0.4970870574335064,0.2836790701509716,1,0.4677764352030392,0.4590281770182908,1,0.46221520490662205,1,0.699100859497289,0.5994445565527555,0.699100859497289,0.46992199275835317,0.3954080572422357,0.3963916143878535,0.3993946411819438,0.06644608674198543,1.0,1.0,1.0,0,0.6406823674236718,0.3852884798316627,,0.4650748373907546,0.086994158069476,1,9.314271465621159e-06,0.20803023980684343,0.4650748373907546,0.086994158069476,0.46507483739075445,0.5370975008848405,0.5122289047561083,0.5113062485604475,0.4650748373907546
29,0.6,36,0.4245089679371596,0,0.4422153841008159,0.2434201279794547,0,0.3959803267671181,0.3780969772042136,0,0.3354878274315279,0,0.589826664624988,0.5013091669925379,0.589826664624988,0.3980057663684929,0.36424243253947175,0.36436027788779046,0.3675226645649656,0.05194030287592574,1.0,1.0,1.0,0,0.5174422103573367,0.22540419861117295,,0.42450896793715964,0.06824946691765066,0,5.838875738257478e-06,0.13040877373071263,0.42450896793715964,0.06824946691765066,0.4245089679371596,0.42136873247187184,0.45491812455127983,0.4426935032528166,0.4245089679371596
30,0.6,36,0.7319244283438555,1,0.7821189912655664,0.5946024806541422,1,0.7605299461637337,0.7493774111757933,1,0.7712445971335357,1,0.9106121258125284,0.8929843567954165,0.9106121258125284,0.7478614144757096,0.660740483950444,0.669094386282401,0.6707406828680609,0.31004563102706867,1.0,1.0,1.0,0,0.8637518618420603,0.5250476198758811,,0.731924428343856,0.09029289914100118,1,1.131253443305472e-05,0.2526605821637243,0.731924428343856,0.09029289914100118,0.7319244283438555,0.5574637602394902,0.7281331229787085,0.7598429577622751,0.7478614144757096
31,0.6,36,0.5259636421350399,1,0.5590563103129979,0.3351068641736489,1,0.5788603295024515,0.5501356221264255,1,0.5473433674336503,1,0.7285586488428061,0.6563277680061269,0.7285586488428061,0.5512511115710816,0.4318227591758697,0.433817835819644,0.4366346625071085,0.0865464879315775,1.0,1.0,1.0,0,0.7551050342646299,0.39705002381637283,,0.5259636421350401,0.0840237982088174,1,8.102659632479572e-06,0.1809694115789081,0.5259636421350401,0.0840237982088174,0.5259636421350399,0.5187586504000271,0.5600013062116243,0.5680780818387253,0.5473433674336503
32,0.6,36,0.5769752562953878,1,0.6173003503014712,0.35305190839195955,1,0.5971844713274139,0.6154257189467207,1,0.5710005195488591,1,0.7857762450293627,0.7283491022025447,0.7857762450293627,0.6092705051662539,0.4372984857540018,0.4394456659138351,0.4422344934466021,0.08988077018149869,1.0,1.0,1.0,0,0.7580547891567,0.3887912618578219,,0.5769752562953879,0.08890442134914026,1,7.730572504883782e-06,0.172659005910669,0.5769752562953879,0.08890442134914026,0.5769752562953878,0.5488913690744762,0.5881191981493895,0.6019400414344452,0.5769752562953879
33,0.6,36,0.6154741027225767,1,0.6535595605095252,0.44512707681941377,1,0.6409167302788386,0.6070570008240079,1,0.6387337715634722,1,0.7971094787926679,0.7526605481948915,0.7971094787926679,0.6138870771317007,0.5208974464601678,0.5253668199729503,0.5277281790775624,0.15191111450837289,1.0,1.0,1.0,0,0.7205163750416854,0.4087133926540877,,0.6154741027225763,0.0844220794676234,1,8.692012635506993e-06,0.19413235695823994,0.6154741027225763,0.0844220794676234,0.6154741027225767,0.5212176186054908,0.6201387157179268,0.6374357551054709,0.6154741027225767
34,0.6,36,0.506132717076953,1,0.5428847264506477,0.34908740148216855,1,0.48735261764956,0.5068611330972524,1,0.4690507237035629,1,0.7385963056965573,0.6546167314344246,0.7385963056965573,0.5165501522099767,0.45441841867697025,0.4570411525291083,0.45974244032747086,0.10085574525629466,1.0,1.0,1.0,0,0.6154096975063205,0.25204276289271815,,0.506132717076952,0.08965275224952098,1,1.1031476673735128e-05,0.2463832782126706,0.506132717076952,0.08965275224952098,0.506132717076953,0.5535115259372899,0.5377233557790173,0.5403569177716371,0.506132717076953
35,0.6,36,0.6125447172086469,1,0.6810405278791486,0.39541190546912675,1,0.5909100661066786,0.5807822646271414,1,0.500315585738853,1,0.9052618280730291,0.8669630507230939,0.9052618280730291,0.5975934997798626,0.46719785285201937,0.4701755709867979,0.4728115134196994,0.10960626511455812,1.0,1.0,1.0,0,0.6009504424225337,0.26055799015839765,,0.6125447172086464,0.1110915471814302,1,1.2223947569551488e-05,0.27301660184836196,0.6125447172086464,0.1110915471814302,0.6125447172086469,0.6858735538646715,0.6023921330547198,0.6181796207970526,0.6009504424225337
36,0.6,36,0.44091391198889013,1,0.4742542792361859,0.2624344630579988,0,0.49490962448493414,0.4974315597660739,1,0.5323537078526288,1,0.7001761478478716,0.5850987871471149,0.7001761478478716,0.4639795662465138,0.3794676764592672,0.3800084452498025,0.3830929803480621,0.058729625144388134,1.0,1.0,1.0,0,0.7115666386802976,0.4655290043896955,,0.44091391198888996,0.0906521986357348,1,1.0363871610540859e-05,0.23147260678712567,0.44091391198888996,0.0906521986357348,0.44091391198889013,0.5596820570191029,0.5153419261614899,0.5154807724510463,0.4655290043896955
37,0.6,36,0.6377716581859803,1,0.6931670819813394,0.49538364671585056,1,0.6202870174512225,0.6001866046196154,1,0.5618877047119739,1,0.8727636772612423,0.8347388454016472,0.8727636772612423,0.6395506629444851,0.5797354520431689,0.5858392145999235,0.5878997160198243,0.20942206723324874,1.0,1.0,1.0,0,0.6490493762959512,0.44441233666813745,,0.6377716581859804,0.09929805698575582,1,1.3871842744185956e-05,0.3098216305257981,0.6377716581859804,0.09929805698575582,0.6377716581859803,0.6130611460964646,0.6433988571283824,0.6625658761431339,0.6377716581859803
38,0.6,36,0.4578506705264443,1,0.49825021734476965,0.2737457531859079,0,0.43197175716993164,0.427643707751533,1,0.3879694124270044,1,0.7432098772805499,0.631925810303792,0.7432098772805499,0.44330764938836975,0.38730439773681913,0.3880628532295085,0.3911073166462771,0.062443918704035116,1.0,1.0,1.0,0,0.4733445359886085,0.30374282409248043,,0.45785067052644396,0.09757243537009593,1,1.1599380804175978e-05,0.25906717226256704,0.45785067052644396,0.09757243537009593,0.4578506705264443,0.602407246135692,0.49646272133199626,0.4924315090490462,0.45785067052644396
39,0.6,36,0.3404208513403978,0,0.37659738127334313,0.05591164247388416,0,0.34881442601847873,0.37249750199264936,0,0.34480180325959303,1,0.7158766873068242,0.5222952790425542,0.7158766873068242,0.36589804866423914,0.2425340364921381,0.2392710930613642,0.24305581399140716,0.015333840772561065,1.0,1.0,1.0,0,0.5401718986275008,0.040727001045971774,,0.34042085134039823,0.1049593936564241,0,9.520923549862575e-06,0.21264572506356882,0.34042085134039823,0.1049593936564241,0.3404208513403978,0.6480139503417247,0.41310202376917077,0.3940006687325455,0.34480180325959303
40,0.6,36,0.45442204628294697,1,0.526633882052801,0.17887203010251607,0,0.4685974791407187,0.4764222103917582,1,0.5264465568669711,1,0.8875323676422501,0.7983707649910605,0.8875323676422501,0.46969466824648964,0.3218013281994668,0.3207402539827852,0.32411965570426393,0.035817590060786254,1.0,1.0,1.0,0,0.5582261690726569,0.2767309306574861,,0.45442204628294747,0.1270623542754454,1,1.3785230851754392e-05,0.3078871912280948,0.45442204628294747,0.1270623542754454,0.45442204628294697,0.7844765033921436,0.516314193038524,0.5178636236750138,0.4685974791407187
41,0.6,36,0.5343458885596015,1,0.5891035888592211,0.292056529449326,1,0.5422070128903702,0.5137910405748073,1,0.5456952332678398,1,0.8286199156613853,0.7547472728176486,0.8286199156613853,0.542200647898591,0.3945332743107998,0.395492531930544,0.39850003177168564,0.06600605472052226,1.0,1.0,1.0,0,0.640219911169524,0.20465623979856515,,0.5343458885596013,0.1055521771987321,1,1.0341417936411619e-05,0.2309711136503253,0.5343458885596013,0.1055521771987321,0.5343458885596015,0.6516737657385815,0.551036206740027,0.5583066684368473,0.5343458885596015
42,0.6,36,0.4682229686424761,1,0.5113867794376858,0.26230335734245985,0,0.47274173090031474,0.4668542950551857,1,0.43226861489761675,1,0.7595794955511229,0.6529975338056337,0.7595794955511229,0.47577557353373795,0.37615666395722197,0.37660546017825597,0.37970692555050345,0.057205679045960245,1.0,1.0,1.0,0,0.5497171421010096,0.3938860100077483,,0.46822296864247615,0.09968398145268403,1,1.091958698901291e-05,0.2438842703159393,0.46822296864247615,0.09968398145268403,0.4682229686424761,0.615443824098266,0.5130285491950209,0.5127605764441855,0.46822296864247615
43,0.6,36,0.6549582783441856,1,0.7055173517231395,0.4934870058626494,1,0.6686489948464861,0.6704762452437426,1,0.6585415728357693,1,0.8652829071374136,0.8307387950634539,0.8652829071374136,0.6680726585981553,0.5622423840641767,0.5678602280659594,0.5700101771800591,0.19103089424664965,1.0,1.0,1.0,0,0.7280264376186124,0.46075444355026796,,0.6549582783441861,0.09424320827468356,1,1.1144058532684318e-05,0.2488977455177418,0.6549582783441861,0.09424320827468356,0.6549582783441856,0.5818527676223645,0.6576437441978562,0.68077764327916,0.6585415728357693
44,0.6,36,0.6826471804033767,1,0.7174902558604883,0.484419909462646,1,0.71759377845217,0.6985619224576309,1,0.81608897255477,1,0.8270795023258312,0.8000159104126914,0.8270795023258312,0.6914774271947434,0.5337832762137117,0.5386105894418706,0.5409060591461399,0.16346611963240784,1.0,1.0,1.0,0,0.9107705299008897,0.4370949933499935,,0.6826471804033771,0.07782696802217076,1,6.305520129730283e-06,0.14083107514479262,0.6826471804033771,0.07782696802217076,0.6826471804033767,0.4804997364624084,0.6710881508845793,0.6985032289848903,0.6914774271947434
45,0.6,36,0.7762105125822749,1,0.8847941794557261,0.4012467216945189,1,0.7963854011496935,0.7952983736931353,1,0.9772264731364111,1,1.0852372915881374,1.1174878711813696,1.0852372915881374,0.7827759952416729,0.4546883626504915,0.4573185949463384,0.4600185024341676,0.10103558992648061,1.0,1.0,1.0,0,0.7512316735875404,0.4775429646360146,,0.7762105125822752,0.12640732433182447,1,9.335476364361124e-06,0.20850384208347775,0.7762105125822752,0.12640732433182447,0.7762105125822749,0.7804323818840925,0.7274942320538669,0.7594003465548921,0.7762105125822752
46,0.6,36,0.5695230978526223,1,0.6036136942752773,0.30998800223014167,1,0.5739996882835646,0.6205775735005228,1,0.6714219925487016,1,0.75479643501276,0.6980451525029991,0.75479643501276,0.5635048036348078,0.40537150430182467,0.4066318238657644,0.4095839043440442,0.07159661905062259,1.0,1.0,1.0,0,0.8209915498551676,0.32904526696007896,,0.5695230978526217,0.08255656298702858,1,5.879092939229724e-06,0.131307007584401,0.5695230978526217,0.08255656298702858,0.5695230978526223,0.5097000148741374,0.5770459494256316,0.5894979061967843,0.5695230978526223
47,0.6,36,0.7194839512349306,1,0.7712172888338602,0.555864309566625,1,0.6770752485387755,0.6436970151838828,1,0.6960017019921452,1,0.907337480093185,0.8876928338719674,0.907337480093185,0.7001780610299542,0.6054455722773309,0.61226350484059,0.6141925421299403,0.2385383369301176,1.0,1.0,1.0,0,0.6877783630830385,0.38545563417620826,,0.71948395123493,0.09213579149778263,1,1.023500605546848e-05,0.2285944501401683,0.71948395123493,0.09213579149778263,0.7194839512349306,0.5688416837827768,0.6855657033730663,0.7120775179289689,0.7001780610299542
48,0.6,36,0.6031213961865607,1,0.657155684643409,0.41704947940464393,1,0.6085586565119886,0.5484832073574464,1,0.5725831969489125,1,0.8515861715883893,0.8027472409234959,0.8515861715883893,0.5896072875441793,0.4927004943420101,0.49638661918484367,0.49889215839287926,0.1285528942167805,1.0,1.0,1.0,0,0.6387740456628195,0.48648928542461967,,0.6031213961865601,0.10020029789024018,1,1.1408220824236235e-05,0.25479769647589917,0.6031213961865601,0.10020029789024018,0.6031213961865607,0.618631535485228,0.6110277468904804,0.6276360675928562,0.6031213961865601
