beta_true,method,mean_est,std_est,bias,rmse,n_success
0.6,lmer_slope,0.48547861492003647,0.05494571418092756,-0.11452138507996355,0.12698076905236205,300
0.6,clustered,0.4854786149200366,0.05494571418092755,-0.11452138507996347,0.12698076905236197,300
0.6,ensemble,0.5709987204435175,0.04416528765430376,-0.029001279556482493,0.05277447243433155,300
0.6,trimmed,0.5624297400275093,0.050126674133416066,-0.03757025997249071,0.06257661130603,300
0.6,median,0.4944350604865273,0.05611758847111486,-0.10556493951347277,0.11951001176126286,300
1.0,ols,0.8103374063234986,0.06383310648826722,-0.18966259367650135,0.20008243977361007,300
1.0,odr,1.1193418630167482,0.099182325123906,0.11934186301674808,0.1550703822136984,300
1.0,deming,0.9674400384810402,0.09309920402722642,-0.03255996151895985,0.0984820864183817,300
1.0,theilsen,0.8266164556880754,0.07055211044797267,-0.17338354431192463,0.18714395989682878,300
1.0,huber,0.8117182470074064,0.06665194033896249,-0.18828175299259364,0.1996939943774211,300
1.0,quantile,0.8162332112958353,0.08112427539349976,-0.18376678870416477,0.2008219199404482,300
1.0,sma,0.9871839381645212,0.07035850705966727,-0.012816061835478853,0.07140076954475946,300
1.0,majoraxis,0.9856118226464965,0.08480973226435898,-0.01438817735350361,0.08588209766118675,300
1.0,rma,0.9871839381645212,0.07035850705966727,-0.012816061835478853,0.07140076954475946,300
1.0,pbablok,0.8206183871276082,0.06648489081396299,-0.1793816128723919,0.1912675341179385,300
1.0,ridge,0.7175339804187969,0.06314460253808964,-0.28246601958120315,0.2894149309295848,300
1.0,lasso,0.7174997301468358,0.06402161090667421,-0.28250026985316434,0.28964030550780157,300
1.0,enet,0.7189052041262046,0.06370309542952657,-0.2810947958737953,0.2881993089629866,300
1.0,adaptive_lasso,0.3900258399781288,0.10281176330877655,-0.6099741600218713,0.6185495132755866,300
1.0,rf,1.0,0.0,0.0,0.0,300
1.0,gb,1.0,0.0,0.0,0.0,300
1.0,xgb,1.0,0.0,0.0,0.0,300
1.0,lgb,87.57666666666667,6.385402632422593,86.57666666666667,86.8110400045217,300
1.0,svm_linear,0.8160972839732303,0.05135374760497472,-0.1839027160267696,0.19091523161808716,300
1.0,svm_rbf,0.6062761690683319,0.07322242247702299,-0.39372383093166813,0.40045237725985317,300
1.0,lmer_int,0.8103374063234984,0.0638331064882672,-0.18966259367650146,0.20008243977361018,300
1.0,lmer_slope,0.8103374063234984,0.0638331064882672,-0.18966259367650146,0.20008243977361018,300
1.0,clustered,0.8103374063234986,0.06383310648826722,-0.18966259367650135,0.20008243977361007,300
1.0,ensemble,0.8422561697544443,0.050982583405796,-0.1577438302455557,0.16575184979932664,300
1.0,trimmed,0.854318237075919,0.050747364811831196,-0.1456817629240809,0.15423970554701114,300
1.0,median,0.8220302274200993,0.06376452092507048,-0.17796977257990065,0.1890121716552913,300
1.4,ols,1.1282274358079334,0.08175675808237695,-0.2717725641920667,0.2837643627754623,300
1.4,odr,1.4868742814278115,0.10270230472270345,0.0868742814278114,0.1343865505087312,300
1.4,deming,1.3675698126151714,0.12024306187332934,-0.03243018738482838,0.1243459542408175,300
1.4,theilsen,1.1514203835166668,0.08638411428225179,-0.24857961648333307,0.2631143608407993,300
1.4,huber,1.1289059781857766,0.0850839234049837,-0.2710940218142233,0.2840899712626074,300
1.4,quantile,1.1316646919649977,0.09530560105902418,-0.26833530803500205,0.28470461524092633,300
1.4,sma,1.317685894857636,0.08137943158442934,-0.08231410514236383,0.11565529999720256,300
1.4,majoraxis,1.3727210768694507,0.09660139653728984,-0.027278923130549314,0.10022406577634245,300
1.4,rma,1.317685894857636,0.08137943158442934,-0.08231410514236383,0.11565529999720256,300
1.4,pbablok,1.1435000123603412,0.08317402172366543,-0.2564999876396588,0.2696054558471229,300
1.4,ridge,1.0053720640680945,0.08686199949260343,-0.3946279359319056,0.4040433946379312,300
1.4,lasso,1.0093355649579292,0.08806841615222291,-0.39066443504207093,0.40043587906666117,300
1.4,enet,1.0092891193611233,0.08763026482808249,-0.3907108806388766,0.40038538770256527,300
1.4,adaptive_lasso,1.0718818853813943,0.27310870642072876,-0.32811811461860574,0.4266160273344126,300
1.4,rf,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,gb,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,xgb,1.0,0.0,-0.3999999999999999,0.39999999999999986,300
1.4,lgb,88.24333333333334,6.365993649019249,86.84333333333335,87.07557254094476,300
1.4,svm_linear,0.8508920675236434,0.04539255522054987,-0.5491079324763566,0.550974715660962,300
1.4,svm_rbf,0.8617021232428204,0.09466184186732407,-0.5382978767571794,0.5465305104743157,300
1.4,lmer_int,1.128227435807933,0.08175675808237703,-0.27177256419206686,0.2837643627754625,300
1.4,lmer_slope,1.128227435807933,0.08175675808237703,-0.27177256419206686,0.2837643627754625,300
1.4,clustered,1.1282274358079334,0.08175675808237695,-0.2717725641920667,0.2837643627754623,300
1.4,ensemble,1.1245186633828284,0.0679332684784883,-0.27548133661717145,0.2837067371318486,300
1.4,trimmed,1.1198876614296696,0.06847165470683327,-0.2801123385703302,0.2883325542250998,300
1.4,median,1.1242090967010752,0.08042548319431177,-0.27579090329892475,0.28724087422983274,300
