sim_id,beta_true,n,beta_ols,cover_ols,beta_odr,beta_deming,cover_deming,beta_theilsen,beta_huber,cover_huber,beta_quantile,cover_quantile,beta_sma,beta_majoraxis,beta_rma,beta_pbablok,beta_ridge,beta_lasso,beta_enet,beta_adaptive_lasso,beta_rf,beta_gb,beta_xgb,beta_lgb,beta_svm_linear,beta_svm_rbf,beta_gp,beta_lmer_int,se_lmer_int,cover_lmer_int,var_habitat,var_residual,beta_lmer_slope,se_lmer_slope,beta_clustered,se_clustered,beta_ensemble,beta_trimmed,beta_median
21,0.6,36,0.39870754634232786,0,0.5500346910173513,0.3200970981676029,1,0.4705240422174209,0.4411308207095911,1,0.5022776150069992,1,0.7031837410063309,0.5583341089636387,0.7031837410063309,0.4475588225512209,0.3198700892820316,0.31875536953986594,0.3221446463083243,0.03517659182668977,1.0,1.0,1.0,0,0.6561753063487554,0.22617790822939185,,0.39870754634232797,0.09653722167947834,0,1.021295250815877e-05,0.2281018936642472,0.39870754634232797,0.09653722167947834,0.39870754634232786,0.5960158895382939,0.4856284685891677,0.4807514834591667,0.4411308207095911
22,0.6,36,0.5549895448290588,1,0.7041206405633318,0.5149747599188115,1,0.5344865711427803,0.535211392028859,1,0.498701947697715,1,0.7762736548714787,0.7107689940637325,0.7762736548714787,0.5637092703650879,0.47730208988207923,0.4805604812676925,0.48314475748029106,0.11687264489911675,1.0,1.0,1.0,0,0.6112140641372695,0.3321557434624906,,0.5549895448290587,0.09045984259111849,1,1.0305097207198271e-05,0.23015990581271595,0.5549895448290587,0.09045984259111849,0.5549895448290588,0.5584944605972716,0.5798142976508023,0.5904661158457545,0.5549895448290587
23,0.6,36,0.7425482684210917,1,0.8818624580262466,0.7345847778145133,1,0.7639799768855349,0.7774173899114187,0,0.8362773230872792,1,0.9015676848489447,0.8849443946348151,0.9015676848489447,0.7519677145975852,0.6536921605314061,0.661850276101723,0.6635326130365402,0.30022903798370304,1.0,1.0,1.0,0,0.8450552580090132,0.3200624799242275,,0.7425482684210913,0.08521970941642627,1,9.582981307597764e-06,0.21403175834160704,0.7425482684210913,0.08521970941642627,0.7425482684210917,0.5261421452822223,0.7325558393011419,0.7657134350496084,0.7519677145975852
24,0.6,36,0.477762061310273,1,0.5787829282281224,0.4297911065400434,1,0.45691969546608724,0.462708033335494,1,0.43594284393380117,1,0.6716093472784858,0.586874422633986,0.6716093472784858,0.4372392605310984,0.4242142556549593,0.4259979849787081,0.4288537163967244,0.08205189983166851,1.0,1.0,1.0,0,0.6366189819404082,0.2665372165964347,,0.4777620613102742,0.07866993780705858,1,8.307841086402476e-06,0.18555205094271535,0.4777620613102742,0.07866993780705858,0.477762061310273,0.48570418897774975,0.5176869254724175,0.5170919676859964,0.477762061310273
25,0.6,36,0.5572128345078581,1,0.6591808513189096,0.49472878650021446,1,0.5283216735609898,0.5361142310963121,1,0.48636410991470475,1,0.7225147171910169,0.6664726403009015,0.7225147171910169,0.5409620128133411,0.4128907584003336,0.4143599461336763,0.41727357824246397,0.07565512473359635,1.0,1.0,1.0,0,0.720110047520782,0.3212185682335133,,0.5572128345078579,0.07665604520941688,1,5.493438800512682e-06,0.12269358857000674,0.5572128345078579,0.07665604520941688,0.5572128345078581,0.47327051865726655,0.5629362217905741,0.5722041040236635,0.5572128345078579
26,0.6,36,0.49144502729290557,1,0.6524785995468902,0.43248319657157863,1,0.40825853890467695,0.40828659004113765,1,0.36920544584959714,1,0.7533034406701149,0.6598400321543602,0.7533034406701149,0.3860978562107177,0.39995914994836973,0.4010691263358244,0.4040488819261935,0.06876695191915475,1.0,1.0,1.0,0,0.5219347682577795,0.1820361696039535,,0.4914450272929059,0.09515307241996217,1,1.0210579336377394e-05,0.22804888989499755,0.4914450272929059,0.09515307241996217,0.49144502729290557,0.587470222511503,0.5116022738166126,0.5104255445191016,0.49144502729290557
27,0.6,36,0.475976353900709,1,0.5444073171683742,0.4307453624653452,1,0.5075486657364807,0.504028441675492,1,0.4958840902602961,1,0.6203540831259817,0.5527190654678259,0.6203540831259817,0.4970902443428165,0.4321754652502474,0.43418033928497674,0.4369953624726136,0.0867587306460155,1.0,1.0,1.0,0,0.8199368113140904,0.4146520430062337,,0.4759763539007088,0.06630855881124255,1,6.1718023187179e-06,0.13784454545178335,0.4759763539007088,0.06630855881124255,0.475976353900709,0.40938566468280946,0.5348580661280699,0.537630357384189,0.4958840902602961
28,0.6,36,0.45969887606139376,1,0.554524475861393,0.4066942207798107,1,0.4381132262841462,0.44339602354172175,0,0.4204552756200734,1,0.6526211190944234,0.5627735428896641,0.6526211190944234,0.4521992299964893,0.40188912076356026,0.403052707451437,0.40602259447904177,0.06976725153550464,1.0,1.0,1.0,0,0.6469111630975379,0.429602202502138,,0.4596988760613939,0.07720666142027668,1,7.757084655082398e-06,0.1732511433614785,0.4596988760613939,0.07720666142027668,0.45969887606139376,0.47666999509755037,0.51214951205378,0.5110353434579702,0.45969887606139376
29,0.6,36,0.41671415602897355,0,0.4716902280984601,0.35894143830266606,1,0.3971020981435068,0.3814626616873322,0,0.2986140585572093,0,0.5595751001719087,0.48015096647805305,0.5595751001719087,0.3940935885515948,0.36894250563691716,0.369190908571276,0.3723292622599761,0.05397702489533538,1.0,1.0,1.0,0,0.5267206415170086,0.2514649216242033,,0.41671415602897416,0.0622436085289668,0,5.1707527568154545e-06,0.1154865348246673,0.41671415602897416,0.0622436085289668,0.41671415602897355,0.3842888686877522,0.45698639690361964,0.44509000546778504,0.41671415602897355
30,0.6,36,0.6629703925178179,1,0.7810107979387929,0.6466670813758802,1,0.6857364232100679,0.6938467282548159,1,0.6930184714075863,1,0.817892081618648,0.7863009852091803,0.817892081618648,0.672110316114485,0.6127135327399963,0.6197333530938853,0.6216252269590898,0.2472323415892353,1.0,1.0,1.0,0,0.8947842626014877,0.4541625793305304,,0.6629703925178175,0.07982928239883322,1,9.267753993090233e-06,0.20699129210111622,0.6629703925178175,0.07982928239883322,0.6629703925178179,0.4928619234363005,0.6824612101362434,0.7078618679760192,0.672110316114485
